Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,574,21,125,21.777003484320556,21.38095238095238,0.3631079588908584,32
SyntheticPersonaChat,631,19,194,30.744849445324878,23.0,0.4122741971933307,32
MSC,976,32,392,40.16393442622951,18.25,0.4155647193213888,32
PEC,15829,256,8837,55.82791079663908,27.3125,0.5087516986369469,32
FoCus,676,23,137,20.266272189349113,23.434782608695652,0.47731879832806967,32
MPChat,1903,44,735,38.62322648449816,26.545454545454547,0.3532278110741911,32
PER-CHAT,12212,123,6229,51.00720602685883,48.642276422764226,0.42935021179432004,32
