Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,2,830,84.60754332313965,75.5,0.1046053344782103,48
SyntheticPersonaChat,1045,2,922,88.22966507177034,61.5,0.28953856139829676,48
MSC,1898,4,1584,83.45626975763962,78.5,0.13963049794724242,48
PEC,33064,55,18338,55.46213404306799,267.74545454545455,0.36894877922113256,48
FoCus,1270,4,955,75.19685039370079,78.75,0.214361494033873,48
MPChat,4177,20,3045,72.89920995930093,56.6,0.2382891731191855,48
PER-CHAT,26941,49,20808,77.23544040681489,125.16326530612245,0.3024645346344223,48
