Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,0,692,100.0,0.0,-1.0,32
SyntheticPersonaChat,759,0,759,100.0,0.0,-1.0,32
MSC,1245,0,1245,100.0,0.0,-1.0,32
PEC,20479,35,11603,56.658039943356606,253.6,0.40557853725633686,32
FoCus,813,3,624,76.75276752767527,63.0,0.2658521643188161,32
MPChat,2597,7,2163,83.28840970350404,62.0,0.2670368081776315,32
PER-CHAT,15536,32,11424,73.53244078269825,128.5,0.3362156308339935,32
