Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,574,2,308,53.65853658536586,133.0,0.4660914803473841,32
SyntheticPersonaChat,631,3,356,56.418383518225035,91.66666666666667,0.7426629963917929,32
MSC,976,4,487,49.89754098360656,122.25,0.5745530768988237,32
PEC,15829,67,5613,35.46023122117632,152.47761194029852,0.5019062040107463,32
FoCus,676,4,315,46.59763313609467,90.25,0.4599519368339358,32
MPChat,1903,7,1181,62.059905412506566,103.14285714285714,0.5318021014651991,32
PER-CHAT,12212,33,6983,57.181460858172294,158.45454545454547,0.5808490910921834,32
