Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,574,3,326,56.79442508710801,82.66666666666667,0.5154845974975696,32
SyntheticPersonaChat,631,5,310,49.128367670364504,64.2,0.5994251570684884,32
MSC,976,4,400,40.98360655737705,144.0,0.4141871040596268,32
PEC,15829,78,5000,31.58759239370775,138.83333333333334,0.4832692941131218,32
FoCus,676,5,291,43.047337278106504,77.0,0.40632098625399315,32
MPChat,1903,10,1184,62.21755123489228,71.9,0.43997440921218234,32
PER-CHAT,12212,37,6762,55.371765476580414,147.2972972972973,0.5206930820161206,32
