Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,2,314,73.70892018779342,56.0,0.8057409196025717,48
SyntheticPersonaChat,475,4,271,57.05263157894736,51.0,0.7326436078737856,48
MSC,718,4,436,60.724233983286915,70.5,0.5508956341114424,48
PEC,11258,83,3597,31.950612897495112,92.3012048192771,0.5111661514504592,48
FoCus,495,5,261,52.72727272727272,46.8,0.5090616308073598,48
MPChat,1462,6,1117,76.40218878248974,57.5,0.4012597665564929,48
PER-CHAT,8359,36,5416,64.79243928699606,81.75,0.5690290281924993,48
