HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 24320
Vectorization method: tfidf
Number of clusters: 157
Number of noise points: 10677 (43.9%)
Analysis type: clusters
Timestamp: 2025-05-27 16:03:25

Dataset Distribution:
  PEC: 24320 statements

============================================================

Cluster Information:
  Cluster 155: 2837 statements (persistence: 0.168)
  Cluster 85: 593 statements (persistence: 0.330)
  Cluster 68: 252 statements (persistence: 0.225)
  Cluster 30: 239 statements (persistence: 0.256)
  Cluster 15: 229 statements (persistence: 0.240)
  Cluster 70: 197 statements (persistence: 0.303)
  Cluster 20: 177 statements (persistence: 0.283)
  Cluster 31: 176 statements (persistence: 0.349)
  Cluster 11: 172 statements (persistence: 0.315)
  Cluster 7: 171 statements (persistence: 0.305)
  Cluster 57: 164 statements (persistence: 0.289)
  Cluster 28: 158 statements (persistence: 0.345)
  Cluster 33: 158 statements (persistence: 0.296)
  Cluster 97: 155 statements (persistence: 0.390)
  Cluster 122: 154 statements (persistence: 0.994)
  Cluster 124: 150 statements (persistence: 0.541)
  Cluster 46: 149 statements (persistence: 0.339)
  Cluster 116: 149 statements (persistence: 0.374)
  Cluster 12: 146 statements (persistence: 0.383)
  Cluster 37: 145 statements (persistence: 0.362)
  Cluster 13: 141 statements (persistence: 0.383)
  Cluster 148: 138 statements (persistence: 0.537)
  Cluster 6: 134 statements (persistence: 0.424)
  Cluster 0: 132 statements (persistence: 0.267)
  Cluster 8: 131 statements (persistence: 0.308)
  Cluster 58: 131 statements (persistence: 0.388)
  Cluster 53: 121 statements (persistence: 0.406)
  Cluster 66: 121 statements (persistence: 0.427)
  Cluster 98: 121 statements (persistence: 0.506)
  Cluster 50: 119 statements (persistence: 0.386)
  Cluster 36: 116 statements (persistence: 0.399)
  Cluster 121: 108 statements (persistence: 0.523)
  Cluster 113: 107 statements (persistence: 0.531)
  Cluster 101: 101 statements (persistence: 0.438)
  Cluster 44: 100 statements (persistence: 0.476)
  Cluster 35: 99 statements (persistence: 0.497)
  Cluster 61: 96 statements (persistence: 0.423)
  Cluster 146: 95 statements (persistence: 1.000)
  Cluster 94: 91 statements (persistence: 0.517)
  Cluster 43: 88 statements (persistence: 0.503)
  Cluster 23: 83 statements (persistence: 0.566)
  Cluster 127: 83 statements (persistence: 0.600)
  Cluster 86: 81 statements (persistence: 0.555)
  Cluster 54: 77 statements (persistence: 0.573)
  Cluster 69: 77 statements (persistence: 0.592)
  Cluster 141: 76 statements (persistence: 0.742)
  Cluster 24: 75 statements (persistence: 0.333)
  Cluster 95: 75 statements (persistence: 0.665)
  Cluster 22: 72 statements (persistence: 0.469)
  Cluster 74: 72 statements (persistence: 0.489)
  Cluster 77: 71 statements (persistence: 0.579)
  Cluster 128: 71 statements (persistence: 0.611)
  Cluster 143: 71 statements (persistence: 0.818)
  Cluster 17: 68 statements (persistence: 0.618)
  Cluster 26: 68 statements (persistence: 0.547)
  Cluster 138: 68 statements (persistence: 0.723)
  Cluster 89: 66 statements (persistence: 0.663)
  Cluster 149: 66 statements (persistence: 0.800)
  Cluster 104: 65 statements (persistence: 0.705)
  Cluster 133: 65 statements (persistence: 0.606)
  Cluster 29: 64 statements (persistence: 0.553)
  Cluster 145: 61 statements (persistence: 0.786)
  Cluster 144: 60 statements (persistence: 0.768)
  Cluster 91: 57 statements (persistence: 0.663)
  Cluster 107: 57 statements (persistence: 0.721)
  Cluster 45: 54 statements (persistence: 0.612)
  Cluster 88: 54 statements (persistence: 0.569)
  Cluster 125: 53 statements (persistence: 0.717)
  Cluster 40: 52 statements (persistence: 0.637)
  Cluster 48: 52 statements (persistence: 0.681)
  Cluster 96: 49 statements (persistence: 0.717)
  Cluster 140: 49 statements (persistence: 1.000)
  Cluster 117: 48 statements (persistence: 0.789)
  Cluster 118: 48 statements (persistence: 0.768)
  Cluster 3: 46 statements (persistence: 0.536)
  Cluster 4: 46 statements (persistence: 0.896)
  Cluster 14: 46 statements (persistence: 0.632)
  Cluster 99: 46 statements (persistence: 1.000)
  Cluster 111: 46 statements (persistence: 0.739)
  Cluster 119: 46 statements (persistence: 0.864)
  Cluster 129: 46 statements (persistence: 0.857)
  Cluster 108: 45 statements (persistence: 0.777)
  Cluster 120: 45 statements (persistence: 0.744)
  Cluster 142: 45 statements (persistence: 0.782)
  Cluster 65: 44 statements (persistence: 0.628)
  Cluster 84: 44 statements (persistence: 0.676)
  Cluster 126: 43 statements (persistence: 0.763)
  Cluster 131: 43 statements (persistence: 0.953)
  Cluster 92: 42 statements (persistence: 0.838)
  Cluster 49: 41 statements (persistence: 0.816)
  Cluster 115: 41 statements (persistence: 1.000)
  Cluster 130: 38 statements (persistence: 0.904)
  Cluster 34: 36 statements (persistence: 0.943)
  Cluster 56: 36 statements (persistence: 0.999)
  Cluster 132: 36 statements (persistence: 0.816)
  Cluster 135: 36 statements (persistence: 0.877)
  Cluster 139: 35 statements (persistence: 0.920)
  Cluster 9: 34 statements (persistence: 0.971)
  Cluster 10: 34 statements (persistence: 0.923)
  Cluster 73: 33 statements (persistence: 0.756)
  Cluster 103: 33 statements (persistence: 0.818)
  Cluster 109: 33 statements (persistence: 0.885)
  Cluster 152: 33 statements (persistence: 0.911)
  Cluster 16: 32 statements (persistence: 0.982)
  Cluster 32: 32 statements (persistence: 0.736)
  Cluster 59: 32 statements (persistence: 1.000)
  Cluster 81: 32 statements (persistence: 0.720)
  Cluster 83: 32 statements (persistence: 0.773)
  Cluster 136: 32 statements (persistence: 0.936)
  Cluster 1: 31 statements (persistence: 0.930)
  Cluster 64: 31 statements (persistence: 0.812)
  Cluster 76: 31 statements (persistence: 0.779)
  Cluster 147: 31 statements (persistence: 0.922)
  Cluster 38: 30 statements (persistence: 0.793)
  Cluster 51: 30 statements (persistence: 0.749)
  Cluster 82: 30 statements (persistence: 0.812)
  Cluster 87: 30 statements (persistence: 0.795)
  Cluster 102: 30 statements (persistence: 0.913)
  Cluster 134: 30 statements (persistence: 0.933)
  Cluster 19: 29 statements (persistence: 0.778)
  Cluster 63: 29 statements (persistence: 0.815)
  Cluster 67: 29 statements (persistence: 0.819)
  Cluster 80: 29 statements (persistence: 0.885)
  Cluster 90: 29 statements (persistence: 0.952)
  Cluster 137: 29 statements (persistence: 0.920)
  Cluster 93: 28 statements (persistence: 0.904)
  Cluster 42: 27 statements (persistence: 0.979)
  Cluster 18: 26 statements (persistence: 0.820)
  Cluster 72: 26 statements (persistence: 0.959)
  Cluster 110: 26 statements (persistence: 0.941)
  Cluster 55: 25 statements (persistence: 1.000)
  Cluster 62: 25 statements (persistence: 0.904)
  Cluster 78: 25 statements (persistence: 0.948)
  Cluster 106: 25 statements (persistence: 0.980)
  Cluster 5: 24 statements (persistence: 1.000)
  Cluster 21: 24 statements (persistence: 0.944)
  Cluster 105: 24 statements (persistence: 0.985)
  Cluster 2: 23 statements (persistence: 1.000)
  Cluster 25: 23 statements (persistence: 1.000)
  Cluster 47: 23 statements (persistence: 0.941)
  Cluster 114: 23 statements (persistence: 1.000)
  Cluster 39: 22 statements (persistence: 0.954)
  Cluster 41: 22 statements (persistence: 0.909)
  Cluster 52: 22 statements (persistence: 0.958)
  Cluster 60: 22 statements (persistence: 0.994)
  Cluster 79: 22 statements (persistence: 0.975)
  Cluster 150: 22 statements (persistence: 0.998)
  Cluster 27: 21 statements (persistence: 0.977)
  Cluster 123: 21 statements (persistence: 0.999)
  Cluster 151: 21 statements (persistence: 0.999)
  Cluster 71: 20 statements (persistence: 1.000)
  Cluster 75: 20 statements (persistence: 1.000)
  Cluster 100: 20 statements (persistence: 1.000)
  Cluster 112: 20 statements (persistence: 1.000)
  Cluster 153: 20 statements (persistence: 1.000)
  Cluster 154: 20 statements (persistence: 1.000)
  Cluster 156: 20 statements (persistence: 1.000)
