HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: tfidf
Number of clusters: 210
Number of noise points: 9848 (48.1%)
Analysis type: clusters
Timestamp: 2025-05-27 15:11:05

Dataset Distribution:
  PEC: 20479 statements

============================================================

Cluster Information:
  Cluster 208: 2249 statements (persistence: 0.182)
  Cluster 173: 256 statements (persistence: 0.666)
  Cluster 127: 168 statements (persistence: 0.428)
  Cluster 54: 155 statements (persistence: 0.200)
  Cluster 58: 143 statements (persistence: 0.338)
  Cluster 91: 142 statements (persistence: 0.304)
  Cluster 142: 131 statements (persistence: 0.992)
  Cluster 167: 128 statements (persistence: 0.333)
  Cluster 6: 125 statements (persistence: 0.231)
  Cluster 88: 120 statements (persistence: 0.239)
  Cluster 80: 113 statements (persistence: 0.394)
  Cluster 0: 112 statements (persistence: 0.224)
  Cluster 18: 109 statements (persistence: 0.223)
  Cluster 121: 108 statements (persistence: 0.308)
  Cluster 33: 106 statements (persistence: 0.256)
  Cluster 82: 103 statements (persistence: 0.295)
  Cluster 141: 102 statements (persistence: 0.281)
  Cluster 101: 98 statements (persistence: 0.297)
  Cluster 124: 88 statements (persistence: 0.467)
  Cluster 168: 88 statements (persistence: 0.654)
  Cluster 186: 84 statements (persistence: 0.442)
  Cluster 139: 80 statements (persistence: 0.472)
  Cluster 126: 79 statements (persistence: 0.514)
  Cluster 123: 78 statements (persistence: 0.487)
  Cluster 160: 78 statements (persistence: 1.000)
  Cluster 28: 77 statements (persistence: 0.388)
  Cluster 94: 76 statements (persistence: 0.446)
  Cluster 171: 75 statements (persistence: 0.407)
  Cluster 38: 73 statements (persistence: 0.437)
  Cluster 92: 72 statements (persistence: 0.404)
  Cluster 125: 72 statements (persistence: 0.493)
  Cluster 86: 71 statements (persistence: 0.469)
  Cluster 159: 69 statements (persistence: 0.365)
  Cluster 45: 68 statements (persistence: 0.415)
  Cluster 65: 68 statements (persistence: 0.369)
  Cluster 130: 67 statements (persistence: 0.478)
  Cluster 148: 66 statements (persistence: 0.572)
  Cluster 119: 64 statements (persistence: 0.317)
  Cluster 175: 64 statements (persistence: 0.485)
  Cluster 150: 62 statements (persistence: 0.575)
  Cluster 153: 61 statements (persistence: 0.599)
  Cluster 90: 60 statements (persistence: 0.601)
  Cluster 103: 60 statements (persistence: 0.386)
  Cluster 194: 60 statements (persistence: 0.629)
  Cluster 120: 57 statements (persistence: 0.545)
  Cluster 138: 57 statements (persistence: 0.369)
  Cluster 74: 56 statements (persistence: 0.561)
  Cluster 185: 56 statements (persistence: 0.613)
  Cluster 108: 55 statements (persistence: 0.820)
  Cluster 161: 55 statements (persistence: 0.618)
  Cluster 145: 54 statements (persistence: 0.478)
  Cluster 136: 52 statements (persistence: 0.575)
  Cluster 181: 52 statements (persistence: 0.952)
  Cluster 2: 50 statements (persistence: 0.795)
  Cluster 143: 50 statements (persistence: 0.653)
  Cluster 84: 48 statements (persistence: 0.624)
  Cluster 16: 47 statements (persistence: 0.441)
  Cluster 72: 47 statements (persistence: 0.512)
  Cluster 87: 47 statements (persistence: 0.552)
  Cluster 132: 47 statements (persistence: 0.557)
  Cluster 140: 46 statements (persistence: 0.762)
  Cluster 176: 46 statements (persistence: 0.672)
  Cluster 30: 45 statements (persistence: 0.420)
  Cluster 113: 45 statements (persistence: 0.553)
  Cluster 60: 44 statements (persistence: 0.456)
  Cluster 114: 44 statements (persistence: 1.000)
  Cluster 179: 42 statements (persistence: 0.381)
  Cluster 183: 41 statements (persistence: 0.769)
  Cluster 135: 40 statements (persistence: 0.676)
  Cluster 156: 40 statements (persistence: 1.000)
  Cluster 163: 40 statements (persistence: 0.638)
  Cluster 1: 39 statements (persistence: 0.421)
  Cluster 42: 39 statements (persistence: 0.666)
  Cluster 48: 39 statements (persistence: 0.628)
  Cluster 158: 38 statements (persistence: 0.810)
  Cluster 164: 38 statements (persistence: 0.544)
  Cluster 122: 37 statements (persistence: 1.000)
  Cluster 152: 37 statements (persistence: 0.730)
  Cluster 95: 36 statements (persistence: 0.572)
  Cluster 98: 36 statements (persistence: 0.832)
  Cluster 110: 36 statements (persistence: 0.762)
  Cluster 190: 36 statements (persistence: 0.708)
  Cluster 97: 35 statements (persistence: 0.608)
  Cluster 197: 34 statements (persistence: 0.750)
  Cluster 149: 33 statements (persistence: 0.634)
  Cluster 178: 33 statements (persistence: 0.833)
  Cluster 36: 32 statements (persistence: 0.483)
  Cluster 77: 32 statements (persistence: 0.578)
  Cluster 104: 32 statements (persistence: 0.652)
  Cluster 117: 32 statements (persistence: 0.704)
  Cluster 184: 32 statements (persistence: 0.686)
  Cluster 206: 32 statements (persistence: 0.784)
  Cluster 55: 31 statements (persistence: 0.634)
  Cluster 59: 31 statements (persistence: 0.611)
  Cluster 71: 31 statements (persistence: 0.494)
  Cluster 134: 31 statements (persistence: 0.649)
  Cluster 170: 31 statements (persistence: 0.767)
  Cluster 180: 31 statements (persistence: 0.870)
  Cluster 37: 30 statements (persistence: 0.967)
  Cluster 195: 30 statements (persistence: 0.846)
  Cluster 76: 29 statements (persistence: 0.568)
  Cluster 193: 29 statements (persistence: 0.840)
  Cluster 21: 28 statements (persistence: 0.965)
  Cluster 41: 28 statements (persistence: 0.838)
  Cluster 52: 28 statements (persistence: 0.692)
  Cluster 78: 28 statements (persistence: 0.657)
  Cluster 131: 28 statements (persistence: 0.823)
  Cluster 151: 28 statements (persistence: 0.814)
  Cluster 192: 28 statements (persistence: 0.822)
  Cluster 12: 27 statements (persistence: 0.688)
  Cluster 146: 27 statements (persistence: 1.000)
  Cluster 154: 27 statements (persistence: 0.879)
  Cluster 17: 26 statements (persistence: 0.640)
  Cluster 22: 26 statements (persistence: 0.551)
  Cluster 26: 26 statements (persistence: 0.479)
  Cluster 32: 26 statements (persistence: 0.605)
  Cluster 100: 26 statements (persistence: 0.591)
  Cluster 166: 26 statements (persistence: 0.907)
  Cluster 23: 25 statements (persistence: 0.690)
  Cluster 46: 25 statements (persistence: 0.536)
  Cluster 56: 25 statements (persistence: 0.748)
  Cluster 162: 25 statements (persistence: 0.899)
  Cluster 115: 24 statements (persistence: 1.000)
  Cluster 3: 23 statements (persistence: 1.000)
  Cluster 50: 23 statements (persistence: 0.682)
  Cluster 51: 23 statements (persistence: 0.631)
  Cluster 53: 22 statements (persistence: 0.574)
  Cluster 62: 22 statements (persistence: 0.693)
  Cluster 70: 22 statements (persistence: 0.728)
  Cluster 85: 22 statements (persistence: 0.762)
  Cluster 96: 22 statements (persistence: 1.000)
