Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,574,23,158,27.526132404181187,18.08695652173913,0.2642925792710432,16
SyntheticPersonaChat,631,22,207,32.80507131537242,19.272727272727273,0.21845938953940533,16
MSC,976,34,383,39.24180327868852,17.441176470588236,0.2581435056364529,16
PEC,15829,179,8745,55.24669909659485,39.57541899441341,0.15646926825146537,16
FoCus,676,27,172,25.443786982248522,18.666666666666668,0.40897351952665606,16
MPChat,1903,44,891,46.82080924855491,23.0,0.30197948004914876,16
PER-CHAT,12212,193,5523,45.22600720602686,34.6580310880829,0.3272289949132563,16
