HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 46737
Vectorization method: tfidf
Number of clusters: 414
Number of noise points: 29076 (62.2%)
Analysis type: clusters
Timestamp: 2025-05-27 17:23:48

Dataset Distribution:
  FoCus: 702 statements
  MPChat: 2684 statements
  MSC: 893 statements
  PEC: 23698 statements
  PER-CHAT: 17615 statements
  PersonaChat: 786 statements
  SyntheticPersonaChat: 359 statements

============================================================

Cluster Information:
  Cluster 412: 2448 statements (persistence: 0.407)
  Cluster 229: 942 statements (persistence: 1.000)
  Cluster 233: 325 statements (persistence: 0.267)
  Cluster 316: 257 statements (persistence: 0.470)
  Cluster 109: 239 statements (persistence: 0.284)
  Cluster 73: 211 statements (persistence: 1.000)
  Cluster 247: 189 statements (persistence: 0.351)
  Cluster 290: 189 statements (persistence: 0.678)
  Cluster 164: 181 statements (persistence: 0.158)
  Cluster 124: 175 statements (persistence: 0.320)
  Cluster 295: 175 statements (persistence: 0.562)
  Cluster 183: 161 statements (persistence: 0.360)
  Cluster 273: 157 statements (persistence: 0.392)
  Cluster 292: 156 statements (persistence: 0.685)
  Cluster 116: 153 statements (persistence: 0.189)
  Cluster 286: 144 statements (persistence: 0.246)
  Cluster 319: 144 statements (persistence: 0.258)
  Cluster 65: 138 statements (persistence: 0.271)
  Cluster 320: 122 statements (persistence: 0.703)
  Cluster 246: 116 statements (persistence: 0.728)
  Cluster 276: 116 statements (persistence: 1.000)
  Cluster 322: 110 statements (persistence: 0.711)
  Cluster 230: 109 statements (persistence: 0.991)
  Cluster 234: 103 statements (persistence: 0.572)
  Cluster 332: 103 statements (persistence: 0.458)
  Cluster 201: 101 statements (persistence: 0.399)
  Cluster 328: 97 statements (persistence: 0.645)
  Cluster 49: 94 statements (persistence: 0.255)
  Cluster 232: 94 statements (persistence: 0.653)
  Cluster 270: 94 statements (persistence: 0.633)
  Cluster 339: 94 statements (persistence: 0.771)
  Cluster 283: 92 statements (persistence: 0.670)
  Cluster 82: 88 statements (persistence: 0.280)
  Cluster 96: 87 statements (persistence: 0.361)
  Cluster 349: 87 statements (persistence: 0.551)
  Cluster 66: 86 statements (persistence: 0.230)
  Cluster 235: 84 statements (persistence: 0.681)
  Cluster 24: 83 statements (persistence: 0.323)
  Cluster 119: 83 statements (persistence: 0.831)
  Cluster 59: 82 statements (persistence: 0.263)
  Cluster 333: 82 statements (persistence: 0.655)
  Cluster 25: 81 statements (persistence: 0.279)
  Cluster 260: 78 statements (persistence: 0.744)
  Cluster 305: 76 statements (persistence: 0.712)
  Cluster 125: 75 statements (persistence: 0.681)
  Cluster 284: 74 statements (persistence: 0.515)
  Cluster 38: 73 statements (persistence: 0.362)
  Cluster 171: 73 statements (persistence: 0.470)
  Cluster 240: 72 statements (persistence: 0.552)
  Cluster 326: 72 statements (persistence: 0.538)
  Cluster 274: 70 statements (persistence: 0.702)
  Cluster 74: 68 statements (persistence: 0.238)
  Cluster 254: 68 statements (persistence: 0.499)
  Cluster 41: 67 statements (persistence: 0.321)
  Cluster 90: 67 statements (persistence: 0.323)
  Cluster 91: 67 statements (persistence: 0.288)
  Cluster 123: 67 statements (persistence: 0.569)
  Cluster 69: 66 statements (persistence: 0.553)
  Cluster 160: 64 statements (persistence: 0.668)
  Cluster 360: 63 statements (persistence: 0.514)
  Cluster 303: 62 statements (persistence: 0.852)
  Cluster 261: 59 statements (persistence: 0.558)
  Cluster 191: 58 statements (persistence: 0.308)
  Cluster 48: 57 statements (persistence: 1.000)
  Cluster 54: 57 statements (persistence: 0.296)
  Cluster 108: 57 statements (persistence: 0.375)
  Cluster 173: 57 statements (persistence: 1.000)
  Cluster 375: 57 statements (persistence: 0.778)
  Cluster 141: 56 statements (persistence: 0.538)
  Cluster 244: 56 statements (persistence: 0.740)
  Cluster 219: 55 statements (persistence: 0.611)
  Cluster 239: 55 statements (persistence: 0.645)
  Cluster 342: 55 statements (persistence: 0.673)
  Cluster 100: 54 statements (persistence: 0.981)
  Cluster 53: 53 statements (persistence: 0.353)
  Cluster 156: 53 statements (persistence: 0.693)
  Cluster 231: 53 statements (persistence: 1.000)
  Cluster 257: 53 statements (persistence: 0.633)
  Cluster 335: 53 statements (persistence: 0.664)
  Cluster 68: 51 statements (persistence: 0.637)
  Cluster 152: 51 statements (persistence: 0.586)
  Cluster 161: 51 statements (persistence: 0.518)
  Cluster 377: 51 statements (persistence: 0.631)
  Cluster 112: 49 statements (persistence: 0.482)
  Cluster 34: 47 statements (persistence: 0.299)
  Cluster 76: 47 statements (persistence: 0.509)
  Cluster 136: 47 statements (persistence: 0.557)
  Cluster 215: 47 statements (persistence: 0.770)
  Cluster 95: 46 statements (persistence: 0.461)
  Cluster 142: 46 statements (persistence: 0.866)
  Cluster 122: 45 statements (persistence: 0.818)
  Cluster 324: 45 statements (persistence: 0.577)
  Cluster 51: 44 statements (persistence: 0.390)
  Cluster 89: 44 statements (persistence: 0.381)
  Cluster 199: 44 statements (persistence: 0.543)
  Cluster 253: 44 statements (persistence: 0.934)
  Cluster 344: 44 statements (persistence: 1.000)
  Cluster 102: 43 statements (persistence: 0.475)
  Cluster 351: 43 statements (persistence: 0.732)
  Cluster 363: 43 statements (persistence: 0.705)
  Cluster 368: 42 statements (persistence: 0.710)
  Cluster 27: 41 statements (persistence: 0.498)
  Cluster 241: 41 statements (persistence: 0.727)
  Cluster 84: 40 statements (persistence: 1.000)
  Cluster 222: 40 statements (persistence: 1.000)
  Cluster 87: 38 statements (persistence: 0.541)
  Cluster 175: 38 statements (persistence: 0.488)
  Cluster 353: 37 statements (persistence: 0.493)
  Cluster 390: 37 statements (persistence: 0.734)
  Cluster 19: 36 statements (persistence: 0.425)
  Cluster 134: 36 statements (persistence: 0.972)
  Cluster 150: 36 statements (persistence: 0.940)
  Cluster 348: 36 statements (persistence: 0.605)
  Cluster 35: 35 statements (persistence: 0.470)
  Cluster 182: 35 statements (persistence: 0.445)
  Cluster 296: 35 statements (persistence: 0.703)
  Cluster 115: 34 statements (persistence: 0.394)
  Cluster 392: 34 statements (persistence: 0.766)
  Cluster 113: 33 statements (persistence: 0.584)
  Cluster 345: 33 statements (persistence: 0.832)
  Cluster 406: 33 statements (persistence: 0.788)
  Cluster 129: 32 statements (persistence: 0.501)
  Cluster 138: 32 statements (persistence: 0.969)
  Cluster 168: 32 statements (persistence: 0.661)
  Cluster 329: 32 statements (persistence: 1.000)
  Cluster 391: 32 statements (persistence: 0.824)
  Cluster 44: 31 statements (persistence: 0.958)
  Cluster 63: 31 statements (persistence: 0.489)
  Cluster 107: 31 statements (persistence: 0.478)
  Cluster 131: 31 statements (persistence: 0.592)
  Cluster 197: 31 statements (persistence: 0.702)
  Cluster 202: 31 statements (persistence: 0.915)
  Cluster 248: 31 statements (persistence: 1.000)
  Cluster 318: 31 statements (persistence: 1.000)
  Cluster 10: 30 statements (persistence: 0.423)
  Cluster 55: 30 statements (persistence: 0.792)
  Cluster 170: 30 statements (persistence: 0.815)
  Cluster 220: 30 statements (persistence: 0.802)
  Cluster 337: 30 statements (persistence: 0.879)
  Cluster 352: 30 statements (persistence: 0.738)
  Cluster 385: 30 statements (persistence: 0.715)
  Cluster 50: 29 statements (persistence: 0.440)
  Cluster 70: 29 statements (persistence: 0.547)
  Cluster 120: 29 statements (persistence: 0.775)
  Cluster 176: 29 statements (persistence: 0.562)
  Cluster 266: 29 statements (persistence: 0.711)
  Cluster 22: 28 statements (persistence: 0.466)
  Cluster 174: 28 statements (persistence: 0.691)
  Cluster 186: 28 statements (persistence: 0.500)
  Cluster 258: 28 statements (persistence: 0.954)
  Cluster 327: 28 statements (persistence: 0.893)
  Cluster 388: 28 statements (persistence: 0.743)
  Cluster 30: 27 statements (persistence: 0.706)
  Cluster 118: 27 statements (persistence: 0.929)
  Cluster 226: 27 statements (persistence: 0.873)
  Cluster 308: 27 statements (persistence: 0.980)
  Cluster 330: 27 statements (persistence: 0.878)
  Cluster 343: 27 statements (persistence: 0.820)
  Cluster 28: 26 statements (persistence: 0.591)
  Cluster 46: 26 statements (persistence: 0.460)
  Cluster 144: 26 statements (persistence: 0.711)
  Cluster 236: 26 statements (persistence: 1.000)
  Cluster 251: 26 statements (persistence: 1.000)
  Cluster 309: 26 statements (persistence: 0.659)
  Cluster 33: 25 statements (persistence: 0.691)
  Cluster 370: 25 statements (persistence: 1.000)
  Cluster 64: 24 statements (persistence: 0.902)
  Cluster 81: 24 statements (persistence: 0.864)
  Cluster 139: 24 statements (persistence: 1.000)
  Cluster 172: 24 statements (persistence: 0.874)
  Cluster 177: 24 statements (persistence: 0.938)
  Cluster 196: 24 statements (persistence: 0.689)
  Cluster 280: 24 statements (persistence: 1.000)
  Cluster 317: 24 statements (persistence: 0.834)
  Cluster 359: 24 statements (persistence: 0.917)
  Cluster 384: 24 statements (persistence: 0.773)
  Cluster 52: 23 statements (persistence: 0.782)
  Cluster 86: 23 statements (persistence: 0.584)
  Cluster 217: 23 statements (persistence: 0.801)
  Cluster 245: 23 statements (persistence: 0.924)
  Cluster 262: 23 statements (persistence: 0.846)
  Cluster 302: 23 statements (persistence: 0.890)
  Cluster 358: 23 statements (persistence: 0.950)
  Cluster 14: 22 statements (persistence: 0.594)
  Cluster 58: 22 statements (persistence: 0.895)
  Cluster 71: 22 statements (persistence: 0.871)
  Cluster 88: 22 statements (persistence: 0.640)
  Cluster 97: 22 statements (persistence: 0.844)
  Cluster 130: 22 statements (persistence: 0.645)
  Cluster 291: 22 statements (persistence: 1.000)
  Cluster 362: 22 statements (persistence: 0.796)
