HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 46737
Vectorization method: tfidf
Number of clusters: 543
Number of noise points: 27561 (59.0%)
  Cluster 112: 31 statements (persistence: 1.000)
  Cluster 22: 30 statements (persistence: 0.662)
  Cluster 105: 30 statements (persistence: 0.558)
  Cluster 219: 30 statements (persistence: 0.567)
  Cluster 282: 30 statements (persistence: 0.826)
  Cluster 166: 29 statements (persistence: 0.511)
  Cluster 248: 29 statements (persistence: 0.518)
  Cluster 262: 29 statements (persistence: 0.570)
  Cluster 334: 29 statements (persistence: 0.479)
  Cluster 403: 29 statements (persistence: 0.735)
  Cluster 456: 29 statements (persistence: 0.773)
  Cluster 157: 28 statements (persistence: 0.530)
  Cluster 413: 28 statements (persistence: 0.757)
  Cluster 467: 28 statements (persistence: 0.929)
  Cluster 530: 28 statements (persistence: 0.835)
  Cluster 5: 27 statements (persistence: 0.455)
  Cluster 159: 27 statements (persistence: 0.536)
  Cluster 171: 27 statements (persistence: 0.590)
  Cluster 186: 27 statements (persistence: 0.528)
  Cluster 231: 27 statements (persistence: 0.793)
  Cluster 322: 27 statements (persistence: 0.644)
  Cluster 421: 27 statements (persistence: 0.847)
  Cluster 464: 27 statements (persistence: 0.784)
  Cluster 10: 26 statements (persistence: 0.771)
  Cluster 51: 26 statements (persistence: 1.000)
  Cluster 261: 26 statements (persistence: 1.000)
  Cluster 319: 26 statements (persistence: 0.590)
  Cluster 326: 26 statements (persistence: 0.698)
  Cluster 500: 26 statements (persistence: 0.730)
  Cluster 511: 26 statements (persistence: 0.538)
  Cluster 517: 26 statements (persistence: 0.899)
  Cluster 68: 25 statements (persistence: 0.980)
  Cluster 178: 25 statements (persistence: 0.544)
  Cluster 189: 25 statements (persistence: 0.611)
  Cluster 331: 25 statements (persistence: 0.626)
  Cluster 349: 25 statements (persistence: 1.000)
  Cluster 437: 25 statements (persistence: 0.726)
  Cluster 448: 25 statements (persistence: 0.769)
  Cluster 85: 24 statements (persistence: 1.000)
  Cluster 87: 24 statements (persistence: 0.917)
  Cluster 251: 24 statements (persistence: 0.779)
  Cluster 379: 24 statements (persistence: 1.000)
  Cluster 459: 24 statements (persistence: 0.873)
  Cluster 128: 23 statements (persistence: 0.633)
  Cluster 296: 23 statements (persistence: 0.663)
  Cluster 439: 23 statements (persistence: 0.685)
  Cluster 521: 23 statements (persistence: 0.916)
  Cluster 526: 23 statements (persistence: 0.887)
  Cluster 151: 22 statements (persistence: 0.689)
  Cluster 153: 22 statements (persistence: 0.626)
  Cluster 172: 22 statements (persistence: 0.700)
  Cluster 199: 22 statements (persistence: 0.674)
  Cluster 360: 22 statements (persistence: 0.766)
  Cluster 366: 22 statements (persistence: 1.000)
  Cluster 377: 22 statements (persistence: 0.813)
  Cluster 416: 22 statements (persistence: 0.747)
  Cluster 479: 22 statements (persistence: 0.869)
  Cluster 506: 22 statements (persistence: 0.810)
  Cluster 515: 22 statements (persistence: 0.455)
  Cluster 8: 21 statements (persistence: 0.952)
  Cluster 36: 21 statements (persistence: 0.570)
  Cluster 57: 21 statements (persistence: 0.552)
  Cluster 111: 21 statements (persistence: 0.614)
  Cluster 130: 21 statements (persistence: 0.878)
  Cluster 173: 21 statements (persistence: 0.664)
  Cluster 242: 21 statements (persistence: 0.864)
  Cluster 255: 21 statements (persistence: 0.675)
  Cluster 292: 21 statements (persistence: 0.648)
  Cluster 316: 21 statements (persistence: 0.735)
  Cluster 450: 21 statements (persistence: 0.844)
  Cluster 465: 21 statements (persistence: 0.914)
  Cluster 502: 21 statements (persistence: 0.929)
  Cluster 508: 21 statements (persistence: 0.905)
  Cluster 525: 21 statements (persistence: 0.951)
  Cluster 527: 21 statements (persistence: 0.920)
  Cluster 18: 20 statements (persistence: 0.897)
  Cluster 20: 20 statements (persistence: 0.598)
  Cluster 89: 20 statements (persistence: 0.572)
  Cluster 213: 20 statements (persistence: 0.680)
  Cluster 277: 20 statements (persistence: 0.724)
  Cluster 354: 20 statements (persistence: 0.637)
  Cluster 477: 20 statements (persistence: 0.860)
  Cluster 486: 20 statements (persistence: 0.941)
  Cluster 17: 19 statements (persistence: 0.998)
  Cluster 62: 19 statements (persistence: 0.856)
  Cluster 72: 19 statements (persistence: 0.634)
  Cluster 96: 19 statements (persistence: 0.663)
  Cluster 162: 19 statements (persistence: 0.619)
  Cluster 170: 19 statements (persistence: 0.656)
  Cluster 175: 19 statements (persistence: 0.729)
  Cluster 317: 19 statements (persistence: 0.726)
  Cluster 350: 19 statements (persistence: 0.696)
  Cluster 359: 19 statements (persistence: 0.970)
  Cluster 365: 19 statements (persistence: 0.761)
  Cluster 468: 19 statements (persistence: 0.878)
  Cluster 483: 19 statements (persistence: 0.926)
  Cluster 487: 19 statements (persistence: 0.929)
  Cluster 528: 19 statements (persistence: 0.944)
  Cluster 35: 18 statements (persistence: 0.642)
  Cluster 66: 18 statements (persistence: 0.731)
  Cluster 69: 18 statements (persistence: 0.675)
  Cluster 143: 18 statements (persistence: 0.647)
  Cluster 149: 18 statements (persistence: 0.699)
  Cluster 220: 18 statements (persistence: 1.000)
  Cluster 257: 18 statements (persistence: 0.763)
  Cluster 333: 18 statements (persistence: 0.744)
  Cluster 335: 18 statements (persistence: 0.714)
  Cluster 340: 18 statements (persistence: 1.000)
  Cluster 382: 18 statements (persistence: 0.899)
  Cluster 387: 18 statements (persistence: 0.864)
  Cluster 418: 18 statements (persistence: 0.854)
  Cluster 455: 18 statements (persistence: 0.846)
  Cluster 56: 17 statements (persistence: 0.843)
  Cluster 58: 17 statements (persistence: 0.876)
  Cluster 59: 17 statements (persistence: 0.999)
  Cluster 102: 17 statements (persistence: 0.727)
  Cluster 103: 17 statements (persistence: 0.790)
  Cluster 116: 17 statements (persistence: 0.771)
  Cluster 117: 17 statements (persistence: 0.750)
  Cluster 139: 17 statements (persistence: 0.733)
  Cluster 158: 17 statements (persistence: 0.604)
  Cluster 164: 17 statements (persistence: 1.000)
  Cluster 165: 17 statements (persistence: 0.977)
  Cluster 167: 17 statements (persistence: 0.825)
  Cluster 177: 17 statements (persistence: 0.729)
  Cluster 209: 17 statements (persistence: 0.787)
  Cluster 233: 17 statements (persistence: 0.708)
  Cluster 285: 17 statements (persistence: 0.788)
  Cluster 289: 17 statements (persistence: 0.749)
  Cluster 295: 17 statements (persistence: 0.877)
  Cluster 336: 17 statements (persistence: 0.853)
  Cluster 343: 17 statements (persistence: 0.789)
  Cluster 381: 17 statements (persistence: 0.737)
  Cluster 391: 17 statements (persistence: 0.725)
  Cluster 424: 17 statements (persistence: 1.000)
  Cluster 458: 17 statements (persistence: 0.896)
  Cluster 478: 17 statements (persistence: 0.906)
  Cluster 505: 17 statements (persistence: 0.919)
  Cluster 518: 17 statements (persistence: 0.962)
  Cluster 83: 16 statements (persistence: 1.000)
  Cluster 132: 16 statements (persistence: 0.936)
  Cluster 150: 16 statements (persistence: 0.720)
  Cluster 155: 16 statements (persistence: 0.731)
  Cluster 195: 16 statements (persistence: 0.683)
  Cluster 222: 16 statements (persistence: 1.000)
  Cluster 247: 16 statements (persistence: 0.696)
  Cluster 254: 16 statements (persistence: 0.762)
  Cluster 268: 16 statements (persistence: 0.840)
  Cluster 341: 16 statements (persistence: 0.793)
  Cluster 404: 16 statements (persistence: 1.000)
  Cluster 461: 16 statements (persistence: 0.936)
  Cluster 471: 16 statements (persistence: 0.925)
  Cluster 476: 16 statements (persistence: 0.926)
  Cluster 493: 16 statements (persistence: 0.961)
  Cluster 2: 15 statements (persistence: 0.969)
  Cluster 9: 15 statements (persistence: 0.967)
  Cluster 38: 15 statements (persistence: 0.862)
  Cluster 50: 15 statements (persistence: 0.790)
  Cluster 61: 15 statements (persistence: 0.925)
  Cluster 80: 15 statements (persistence: 0.874)
  Cluster 84: 15 statements (persistence: 0.885)
  Cluster 107: 15 statements (persistence: 0.798)
  Cluster 115: 15 statements (persistence: 0.755)
  Cluster 131: 15 statements (persistence: 0.786)
  Cluster 138: 15 statements (persistence: 0.825)
  Cluster 196: 15 statements (persistence: 1.000)
  Cluster 218: 15 statements (persistence: 0.828)
  Cluster 221: 15 statements (persistence: 0.814)
  Cluster 252: 15 statements (persistence: 1.000)
  Cluster 256: 15 statements (persistence: 0.850)
  Cluster 263: 15 statements (persistence: 0.939)
  Cluster 265: 15 statements (persistence: 0.881)
  Cluster 273: 15 statements (persistence: 0.837)
  Cluster 284: 15 statements (persistence: 0.809)
  Cluster 408: 15 statements (persistence: 0.957)
  Cluster 420: 15 statements (persistence: 0.957)
  Cluster 496: 15 statements (persistence: 0.940)
  Cluster 497: 15 statements (persistence: 0.927)
  Cluster 499: 15 statements (persistence: 0.998)
  Cluster 507: 15 statements (persistence: 1.000)
  Cluster 14: 14 statements (persistence: 0.784)
  Cluster 31: 14 statements (persistence: 0.774)
  Cluster 79: 14 statements (persistence: 0.931)
  Cluster 81: 14 statements (persistence: 0.932)
  Cluster 91: 14 statements (persistence: 0.961)
  Cluster 99: 14 statements (persistence: 0.749)
  Cluster 106: 14 statements (persistence: 0.957)
  Cluster 109: 14 statements (persistence: 0.967)
  Cluster 118: 14 statements (persistence: 0.878)
  Cluster 135: 14 statements (persistence: 0.835)
  Cluster 137: 14 statements (persistence: 0.792)
  Cluster 142: 14 statements (persistence: 1.000)
  Cluster 154: 14 statements (persistence: 0.796)
  Cluster 188: 14 statements (persistence: 0.810)
  Cluster 200: 14 statements (persistence: 0.893)
  Cluster 201: 14 statements (persistence: 0.898)
  Cluster 207: 14 statements (persistence: 0.863)
  Cluster 215: 14 statements (persistence: 0.896)
  Cluster 239: 14 statements (persistence: 1.000)
  Cluster 258: 14 statements (persistence: 0.816)
  Cluster 259: 14 statements (persistence: 0.885)
  Cluster 264: 14 statements (persistence: 0.880)
  Cluster 270: 14 statements (persistence: 0.786)
  Cluster 288: 14 statements (persistence: 0.851)
  Cluster 303: 14 statements (persistence: 0.859)
  Cluster 312: 14 statements (persistence: 0.915)
  Cluster 338: 14 statements (persistence: 0.925)
  Cluster 344: 14 statements (persistence: 0.840)
  Cluster 390: 14 statements (persistence: 0.916)
  Cluster 405: 14 statements (persistence: 0.811)
  Cluster 454: 14 statements (persistence: 0.965)
  Cluster 489: 14 statements (persistence: 0.982)
  Cluster 490: 14 statements (persistence: 0.972)
  Cluster 504: 14 statements (persistence: 0.966)
  Cluster 522: 14 statements (persistence: 0.888)
  Cluster 534: 14 statements (persistence: 0.961)
  Cluster 539: 14 statements (persistence: 0.977)
  Cluster 15: 13 statements (persistence: 0.856)
  Cluster 21: 13 statements (persistence: 0.965)
  Cluster 26: 13 statements (persistence: 0.800)
  Cluster 44: 13 statements (persistence: 0.847)
  Cluster 46: 13 statements (persistence: 0.976)
  Cluster 52: 13 statements (persistence: 0.991)
  Cluster 53: 13 statements (persistence: 0.777)
  Cluster 54: 13 statements (persistence: 0.984)
  Cluster 60: 13 statements (persistence: 0.861)
  Cluster 63: 13 statements (persistence: 0.971)
  Cluster 65: 13 statements (persistence: 0.984)
  Cluster 74: 13 statements (persistence: 0.999)
  Cluster 78: 13 statements (persistence: 0.996)
  Cluster 97: 13 statements (persistence: 0.825)
  Cluster 119: 13 statements (persistence: 0.956)
  Cluster 140: 13 statements (persistence: 0.961)
  Cluster 144: 13 statements (persistence: 0.926)
  Cluster 146: 13 statements (persistence: 0.923)
  Cluster 148: 13 statements (persistence: 0.844)
  Cluster 169: 13 statements (persistence: 0.994)
  Cluster 179: 13 statements (persistence: 0.938)
  Cluster 203: 13 statements (persistence: 0.864)
  Cluster 210: 13 statements (persistence: 0.908)
  Cluster 212: 13 statements (persistence: 0.965)
  Cluster 244: 13 statements (persistence: 0.928)
  Cluster 286: 13 statements (persistence: 0.949)
  Cluster 307: 13 statements (persistence: 0.956)
  Cluster 371: 13 statements (persistence: 0.960)
  Cluster 392: 13 statements (persistence: 0.973)
  Cluster 394: 13 statements (persistence: 0.939)
  Cluster 415: 13 statements (persistence: 0.940)
  Cluster 428: 13 statements (persistence: 0.953)
  Cluster 485: 13 statements (persistence: 0.983)
  Cluster 492: 13 statements (persistence: 0.975)
  Cluster 495: 13 statements (persistence: 0.956)
  Cluster 533: 13 statements (persistence: 0.965)
  Cluster 535: 13 statements (persistence: 0.977)
  Cluster 536: 13 statements (persistence: 0.983)
  Cluster 540: 13 statements (persistence: 0.989)
  Cluster 6: 12 statements (persistence: 0.995)
  Cluster 13: 12 statements (persistence: 0.933)
  Cluster 16: 12 statements (persistence: 0.858)
  Cluster 19: 12 statements (persistence: 0.986)
  Cluster 32: 12 statements (persistence: 0.936)
  Cluster 34: 12 statements (persistence: 0.972)
  Cluster 39: 12 statements (persistence: 0.983)
  Cluster 70: 12 statements (persistence: 0.978)
  Cluster 75: 12 statements (persistence: 0.994)
  Cluster 104: 12 statements (persistence: 0.936)
  Cluster 110: 12 statements (persistence: 0.974)
  Cluster 120: 12 statements (persistence: 0.880)
  Cluster 121: 12 statements (persistence: 0.941)
  Cluster 129: 12 statements (persistence: 0.921)
  Cluster 134: 12 statements (persistence: 0.879)
  Cluster 174: 12 statements (persistence: 0.963)
  Cluster 180: 12 statements (persistence: 0.988)
  Cluster 181: 12 statements (persistence: 0.878)
  Cluster 193: 12 statements (persistence: 0.954)
  Cluster 205: 12 statements (persistence: 0.991)
  Cluster 206: 12 statements (persistence: 0.912)
  Cluster 211: 12 statements (persistence: 0.991)
  Cluster 214: 12 statements (persistence: 0.939)
  Cluster 224: 12 statements (persistence: 0.990)
  Cluster 227: 12 statements (persistence: 0.999)
  Cluster 232: 12 statements (persistence: 0.994)
  Cluster 276: 12 statements (persistence: 0.939)
  Cluster 283: 12 statements (persistence: 1.000)
  Cluster 302: 12 statements (persistence: 1.000)
  Cluster 309: 12 statements (persistence: 0.950)
  Cluster 313: 12 statements (persistence: 0.932)
  Cluster 361: 12 statements (persistence: 0.934)
  Cluster 378: 12 statements (persistence: 1.000)
  Cluster 397: 12 statements (persistence: 0.998)
  Cluster 425: 12 statements (persistence: 0.921)
  Cluster 436: 12 statements (persistence: 0.917)
  Cluster 462: 12 statements (persistence: 0.991)
  Cluster 466: 12 statements (persistence: 0.973)
  Cluster 469: 12 statements (persistence: 0.997)
  Cluster 482: 12 statements (persistence: 0.957)
  Cluster 498: 12 statements (persistence: 0.993)
  Cluster 503: 12 statements (persistence: 0.972)
  Cluster 516: 12 statements (persistence: 0.959)
  Cluster 523: 12 statements (persistence: 0.998)
  Cluster 532: 12 statements (persistence: 0.957)
  Cluster 537: 12 statements (persistence: 0.986)
  Cluster 542: 12 statements (persistence: 0.980)
  Cluster 3: 11 statements (persistence: 0.965)
  Cluster 4: 11 statements (persistence: 0.994)
  Cluster 7: 11 statements (persistence: 0.977)
  Cluster 11: 11 statements (persistence: 0.972)
  Cluster 28: 11 statements (persistence: 0.997)
  Cluster 30: 11 statements (persistence: 0.994)
  Cluster 45: 11 statements (persistence: 0.982)
  Cluster 49: 11 statements (persistence: 1.000)
  Cluster 100: 11 statements (persistence: 0.989)
  Cluster 108: 11 statements (persistence: 0.999)
  Cluster 124: 11 statements (persistence: 1.000)
  Cluster 125: 11 statements (persistence: 0.997)
  Cluster 126: 11 statements (persistence: 0.976)
  Cluster 127: 11 statements (persistence: 0.962)
  Cluster 160: 11 statements (persistence: 0.998)
  Cluster 161: 11 statements (persistence: 0.992)
  Cluster 185: 11 statements (persistence: 0.998)
  Cluster 187: 11 statements (persistence: 0.997)
  Cluster 190: 11 statements (persistence: 0.973)
  Cluster 204: 11 statements (persistence: 0.959)
  Cluster 235: 11 statements (persistence: 1.000)
  Cluster 271: 11 statements (persistence: 0.971)
  Cluster 274: 11 statements (persistence: 0.991)
  Cluster 279: 11 statements (persistence: 1.000)
  Cluster 280: 11 statements (persistence: 0.932)
  Cluster 300: 11 statements (persistence: 0.971)
  Cluster 306: 11 statements (persistence: 0.986)
  Cluster 328: 11 statements (persistence: 0.999)
  Cluster 345: 11 statements (persistence: 0.999)
  Cluster 355: 11 statements (persistence: 0.980)
  Cluster 363: 11 statements (persistence: 1.000)
  Cluster 376: 11 statements (persistence: 1.000)
  Cluster 383: 11 statements (persistence: 0.909)
  Cluster 422: 11 statements (persistence: 1.000)
  Cluster 445: 11 statements (persistence: 1.000)
  Cluster 446: 11 statements (persistence: 0.978)
  Cluster 449: 11 statements (persistence: 1.000)
  Cluster 451: 11 statements (persistence: 0.909)
  Cluster 460: 11 statements (persistence: 0.997)
  Cluster 470: 11 statements (persistence: 0.999)
  Cluster 474: 11 statements (persistence: 0.998)
  Cluster 509: 11 statements (persistence: 0.992)
  Cluster 512: 11 statements (persistence: 1.000)
  Cluster 519: 11 statements (persistence: 0.987)
  Cluster 520: 11 statements (persistence: 0.998)
  Cluster 524: 11 statements (persistence: 1.000)
  Cluster 531: 11 statements (persistence: 0.980)
  Cluster 12: 10 statements (persistence: 1.000)
  Cluster 23: 10 statements (persistence: 1.000)
  Cluster 24: 10 statements (persistence: 1.000)
  Cluster 27: 10 statements (persistence: 1.000)
  Cluster 33: 10 statements (persistence: 1.000)
  Cluster 37: 10 statements (persistence: 1.000)
  Cluster 41: 10 statements (persistence: 1.000)
  Cluster 43: 10 statements (persistence: 1.000)
  Cluster 76: 10 statements (persistence: 1.000)
  Cluster 77: 10 statements (persistence: 1.000)
  Cluster 93: 10 statements (persistence: 1.000)
  Cluster 95: 10 statements (persistence: 1.000)
  Cluster 101: 10 statements (persistence: 1.000)
  Cluster 136: 10 statements (persistence: 1.000)
  Cluster 147: 10 statements (persistence: 1.000)
  Cluster 156: 10 statements (persistence: 1.000)
  Cluster 183: 10 statements (persistence: 1.000)
  Cluster 191: 10 statements (persistence: 1.000)
  Cluster 198: 10 statements (persistence: 1.000)
  Cluster 229: 10 statements (persistence: 1.000)
  Cluster 234: 10 statements (persistence: 1.000)
  Cluster 237: 10 statements (persistence: 1.000)
  Cluster 240: 10 statements (persistence: 1.000)
  Cluster 250: 10 statements (persistence: 1.000)
  Cluster 266: 10 statements (persistence: 1.000)
  Cluster 293: 10 statements (persistence: 1.000)
  Cluster 294: 10 statements (persistence: 1.000)
  Cluster 297: 10 statements (persistence: 1.000)
  Cluster 304: 10 statements (persistence: 1.000)
  Cluster 356: 10 statements (persistence: 1.000)
  Cluster 357: 10 statements (persistence: 1.000)
  Cluster 396: 10 statements (persistence: 1.000)
  Cluster 399: 10 statements (persistence: 1.000)
  Cluster 409: 10 statements (persistence: 1.000)
  Cluster 430: 10 statements (persistence: 1.000)
  Cluster 475: 10 statements (persistence: 1.000)
  Cluster 480: 10 statements (persistence: 1.000)
  Cluster 484: 10 statements (persistence: 1.000)
  Cluster 510: 10 statements (persistence: 1.000)
  Cluster 513: 10 statements (persistence: 1.000)
  Cluster 514: 10 statements (persistence: 1.000)
  Cluster 529: 10 statements (persistence: 1.000)
  Cluster 538: 10 statements (persistence: 1.000)
