HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 12093
Vectorization method: tfidf
Number of clusters: 216
Number of noise points: 7632 (63.1%)
  Cluster 70: 20 statements (persistence: 0.799)
  Cluster 193: 20 statements (persistence: 0.845)
  Cluster 61: 19 statements (persistence: 0.757)
  Cluster 134: 19 statements (persistence: 0.811)
  Cluster 136: 19 statements (persistence: 0.726)
  Cluster 21: 18 statements (persistence: 1.000)
  Cluster 23: 18 statements (persistence: 0.505)
  Cluster 44: 18 statements (persistence: 0.450)
  Cluster 160: 18 statements (persistence: 0.727)
  Cluster 107: 17 statements (persistence: 0.809)
  Cluster 115: 17 statements (persistence: 0.882)
  Cluster 135: 17 statements (persistence: 0.753)
  Cluster 139: 17 statements (persistence: 0.567)
  Cluster 6: 16 statements (persistence: 0.400)
  Cluster 14: 16 statements (persistence: 0.444)
  Cluster 22: 16 statements (persistence: 1.000)
  Cluster 81: 16 statements (persistence: 0.734)
  Cluster 87: 16 statements (persistence: 0.725)
  Cluster 91: 16 statements (persistence: 1.000)
  Cluster 202: 16 statements (persistence: 0.667)
  Cluster 18: 15 statements (persistence: 0.552)
  Cluster 36: 15 statements (persistence: 0.594)
  Cluster 93: 15 statements (persistence: 0.621)
  Cluster 155: 15 statements (persistence: 0.833)
  Cluster 8: 14 statements (persistence: 0.584)
  Cluster 74: 14 statements (persistence: 0.932)
  Cluster 95: 14 statements (persistence: 0.829)
  Cluster 17: 13 statements (persistence: 0.692)
  Cluster 32: 13 statements (persistence: 0.577)
  Cluster 59: 13 statements (persistence: 0.518)
  Cluster 100: 13 statements (persistence: 0.980)
  Cluster 129: 13 statements (persistence: 0.944)
  Cluster 167: 13 statements (persistence: 0.683)
  Cluster 174: 13 statements (persistence: 0.834)
  Cluster 68: 12 statements (persistence: 0.963)
  Cluster 73: 12 statements (persistence: 0.814)
  Cluster 78: 12 statements (persistence: 0.911)
  Cluster 130: 12 statements (persistence: 1.000)
  Cluster 153: 12 statements (persistence: 0.903)
  Cluster 173: 12 statements (persistence: 0.771)
  Cluster 192: 12 statements (persistence: 0.901)
  Cluster 43: 11 statements (persistence: 0.797)
  Cluster 71: 11 statements (persistence: 0.965)
  Cluster 86: 11 statements (persistence: 0.704)
  Cluster 98: 11 statements (persistence: 0.854)
  Cluster 156: 11 statements (persistence: 0.880)
  Cluster 16: 10 statements (persistence: 0.905)
  Cluster 24: 10 statements (persistence: 0.803)
  Cluster 27: 10 statements (persistence: 0.899)
  Cluster 57: 10 statements (persistence: 0.831)
  Cluster 80: 10 statements (persistence: 0.805)
  Cluster 118: 10 statements (persistence: 0.952)
  Cluster 127: 10 statements (persistence: 0.965)
  Cluster 144: 10 statements (persistence: 1.000)
  Cluster 195: 10 statements (persistence: 0.913)
  Cluster 201: 10 statements (persistence: 0.931)
  Cluster 2: 9 statements (persistence: 0.920)
  Cluster 5: 9 statements (persistence: 0.776)
  Cluster 52: 9 statements (persistence: 1.000)
  Cluster 63: 9 statements (persistence: 0.773)
  Cluster 65: 9 statements (persistence: 1.000)
  Cluster 82: 9 statements (persistence: 0.876)
  Cluster 84: 9 statements (persistence: 0.873)
  Cluster 109: 9 statements (persistence: 0.820)
  Cluster 138: 9 statements (persistence: 0.995)
  Cluster 161: 9 statements (persistence: 1.000)
  Cluster 170: 9 statements (persistence: 0.968)
  Cluster 182: 9 statements (persistence: 0.778)
  Cluster 191: 9 statements (persistence: 0.988)
  Cluster 198: 9 statements (persistence: 0.907)
  Cluster 10: 8 statements (persistence: 0.894)
  Cluster 35: 8 statements (persistence: 0.897)
  Cluster 42: 8 statements (persistence: 0.955)
  Cluster 66: 8 statements (persistence: 0.964)
  Cluster 69: 8 statements (persistence: 0.940)
  Cluster 85: 8 statements (persistence: 0.750)
  Cluster 97: 8 statements (persistence: 0.966)
  Cluster 124: 8 statements (persistence: 1.000)
  Cluster 126: 8 statements (persistence: 0.996)
  Cluster 158: 8 statements (persistence: 0.990)
  Cluster 164: 8 statements (persistence: 1.000)
  Cluster 184: 8 statements (persistence: 0.975)
  Cluster 189: 8 statements (persistence: 0.974)
  Cluster 199: 8 statements (persistence: 0.919)
  Cluster 200: 8 statements (persistence: 0.972)
  Cluster 203: 8 statements (persistence: 0.982)
  Cluster 204: 8 statements (persistence: 0.991)
  Cluster 206: 8 statements (persistence: 0.977)
  Cluster 209: 8 statements (persistence: 0.996)
  Cluster 210: 8 statements (persistence: 0.960)
  Cluster 7: 7 statements (persistence: 0.884)
  Cluster 19: 7 statements (persistence: 0.975)
  Cluster 29: 7 statements (persistence: 0.974)
  Cluster 33: 7 statements (persistence: 0.953)
  Cluster 40: 7 statements (persistence: 0.958)
  Cluster 83: 7 statements (persistence: 0.938)
  Cluster 89: 7 statements (persistence: 0.991)
  Cluster 92: 7 statements (persistence: 0.988)
  Cluster 94: 7 statements (persistence: 1.000)
  Cluster 102: 7 statements (persistence: 0.944)
  Cluster 116: 7 statements (persistence: 0.959)
  Cluster 120: 7 statements (persistence: 0.857)
  Cluster 147: 7 statements (persistence: 0.992)
  Cluster 154: 7 statements (persistence: 1.000)
  Cluster 165: 7 statements (persistence: 0.995)
  Cluster 169: 7 statements (persistence: 0.857)
  Cluster 176: 7 statements (persistence: 1.000)
  Cluster 181: 7 statements (persistence: 0.857)
  Cluster 183: 7 statements (persistence: 1.000)
  Cluster 188: 7 statements (persistence: 0.974)
  Cluster 196: 7 statements (persistence: 0.999)
  Cluster 212: 7 statements (persistence: 0.991)
  Cluster 0: 6 statements (persistence: 1.000)
  Cluster 4: 6 statements (persistence: 1.000)
  Cluster 9: 6 statements (persistence: 1.000)
  Cluster 12: 6 statements (persistence: 1.000)
  Cluster 13: 6 statements (persistence: 1.000)
  Cluster 15: 6 statements (persistence: 1.000)
  Cluster 25: 6 statements (persistence: 1.000)
  Cluster 28: 6 statements (persistence: 1.000)
  Cluster 37: 6 statements (persistence: 1.000)
  Cluster 41: 6 statements (persistence: 1.000)
  Cluster 46: 6 statements (persistence: 1.000)
  Cluster 48: 6 statements (persistence: 1.000)
  Cluster 55: 6 statements (persistence: 1.000)
  Cluster 56: 6 statements (persistence: 1.000)
  Cluster 62: 6 statements (persistence: 1.000)
  Cluster 72: 6 statements (persistence: 1.000)
  Cluster 76: 6 statements (persistence: 1.000)
  Cluster 105: 6 statements (persistence: 1.000)
  Cluster 106: 6 statements (persistence: 1.000)
  Cluster 110: 6 statements (persistence: 1.000)
  Cluster 111: 6 statements (persistence: 1.000)
  Cluster 125: 6 statements (persistence: 1.000)
  Cluster 131: 6 statements (persistence: 1.000)
  Cluster 142: 6 statements (persistence: 1.000)
  Cluster 148: 6 statements (persistence: 1.000)
  Cluster 149: 6 statements (persistence: 1.000)
  Cluster 151: 6 statements (persistence: 1.000)
  Cluster 162: 6 statements (persistence: 1.000)
  Cluster 163: 6 statements (persistence: 1.000)
  Cluster 166: 6 statements (persistence: 1.000)
  Cluster 168: 6 statements (persistence: 1.000)
  Cluster 172: 6 statements (persistence: 1.000)
  Cluster 179: 6 statements (persistence: 1.000)
  Cluster 185: 6 statements (persistence: 1.000)
  Cluster 186: 6 statements (persistence: 1.000)
  Cluster 187: 6 statements (persistence: 1.000)
  Cluster 190: 6 statements (persistence: 1.000)
  Cluster 197: 6 statements (persistence: 1.000)
  Cluster 205: 6 statements (persistence: 1.000)
  Cluster 207: 6 statements (persistence: 1.000)
  Cluster 208: 6 statements (persistence: 1.000)
  Cluster 211: 6 statements (persistence: 1.000)
  Cluster 213: 6 statements (persistence: 1.000)
