Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,40,96,22.535211267605636,8.25,0.2850320634732907,48
SyntheticPersonaChat,475,39,98,20.63157894736842,9.666666666666666,0.23230230507204244,48
MSC,718,53,178,24.79108635097493,10.18867924528302,0.15639305911348234,48
PEC,11258,339,3790,33.66494936933736,22.029498525073745,0.19370732236023178,48
FoCus,495,41,75,15.151515151515152,10.24390243902439,0.3748304847340809,48
MPChat,1462,76,503,34.404924760601915,12.618421052631579,0.18443504062654115,48
PER-CHAT,8359,175,4621,55.28173226462495,21.36,0.2423400901166213,48
