Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,8,455,57.88804071246819,41.375,0.5703283569626035,16
SyntheticPersonaChat,864,7,507,58.68055555555556,51.0,0.6560825123063443,16
MSC,1455,13,919,63.161512027491405,41.23076923076923,0.5607664125346115,16
PEC,24320,105,12358,50.8141447368421,113.92380952380952,0.5256173352158284,16
FoCus,950,16,392,41.26315789473684,34.875,0.7311602793749288,16
MPChat,3015,21,1325,43.946932006633496,80.47619047619048,0.5369946698926106,16
PER-CHAT,19148,52,10870,56.76833089617715,159.19230769230768,0.5144299592632644,16
