Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,36,118,27.699530516431924,8.555555555555555,0.16774828357794724,48
SyntheticPersonaChat,475,36,169,35.578947368421055,8.5,0.3080834664282795,48
MSC,718,45,266,37.04735376044568,10.044444444444444,0.20930582932925937,48
PEC,11258,187,5617,49.89340913128442,30.165775401069517,0.16871657260170617,48
FoCus,495,38,131,26.464646464646464,9.578947368421053,0.27514534249701433,48
MPChat,1462,59,689,47.127222982216146,13.101694915254237,0.2023821623181351,48
PER-CHAT,8359,85,5800,69.3862902261036,30.105882352941176,0.1448966588861315,48
