HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 11258
Vectorization method: tfidf
Number of clusters: 176
Number of noise points: 5810 (51.6%)
Analysis type: clusters
Timestamp: 2025-05-27 15:33:11

Dataset Distribution:
  PEC: 11258 statements

============================================================

Cluster Information:
  Cluster 175: 211 statements (persistence: 0.997)
  Cluster 85: 151 statements (persistence: 0.073)
  Cluster 21: 117 statements (persistence: 0.194)
  Cluster 10: 89 statements (persistence: 0.232)
  Cluster 38: 87 statements (persistence: 0.235)
  Cluster 18: 86 statements (persistence: 0.128)
  Cluster 127: 86 statements (persistence: 1.000)
  Cluster 13: 85 statements (persistence: 0.293)
  Cluster 28: 83 statements (persistence: 0.326)
  Cluster 59: 80 statements (persistence: 0.339)
  Cluster 5: 76 statements (persistence: 0.275)
  Cluster 24: 76 statements (persistence: 0.387)
  Cluster 33: 76 statements (persistence: 0.416)
  Cluster 55: 76 statements (persistence: 0.349)
  Cluster 23: 75 statements (persistence: 0.364)
  Cluster 31: 73 statements (persistence: 0.300)
  Cluster 89: 73 statements (persistence: 0.381)
  Cluster 124: 70 statements (persistence: 0.219)
  Cluster 104: 68 statements (persistence: 0.489)
  Cluster 66: 65 statements (persistence: 0.357)
  Cluster 68: 65 statements (persistence: 0.332)
  Cluster 0: 64 statements (persistence: 0.272)
  Cluster 47: 64 statements (persistence: 0.329)
  Cluster 121: 62 statements (persistence: 0.859)
  Cluster 43: 60 statements (persistence: 0.419)
  Cluster 108: 59 statements (persistence: 0.670)
  Cluster 4: 56 statements (persistence: 0.386)
  Cluster 94: 56 statements (persistence: 0.370)
  Cluster 95: 56 statements (persistence: 0.429)
  Cluster 125: 56 statements (persistence: 0.290)
  Cluster 15: 54 statements (persistence: 0.352)
  Cluster 102: 51 statements (persistence: 0.535)
  Cluster 152: 50 statements (persistence: 0.483)
  Cluster 34: 48 statements (persistence: 0.417)
  Cluster 140: 47 statements (persistence: 1.000)
  Cluster 73: 46 statements (persistence: 0.354)
  Cluster 101: 46 statements (persistence: 0.464)
  Cluster 96: 45 statements (persistence: 0.456)
  Cluster 142: 45 statements (persistence: 0.493)
  Cluster 113: 41 statements (persistence: 0.543)
  Cluster 133: 41 statements (persistence: 0.476)
  Cluster 119: 40 statements (persistence: 0.510)
  Cluster 75: 39 statements (persistence: 0.592)
  Cluster 27: 38 statements (persistence: 0.539)
  Cluster 36: 38 statements (persistence: 0.547)
  Cluster 84: 38 statements (persistence: 0.417)
  Cluster 112: 37 statements (persistence: 0.548)
  Cluster 51: 36 statements (persistence: 0.563)
  Cluster 83: 36 statements (persistence: 0.463)
  Cluster 93: 36 statements (persistence: 0.447)
  Cluster 37: 35 statements (persistence: 0.526)
  Cluster 20: 34 statements (persistence: 0.436)
  Cluster 41: 34 statements (persistence: 0.324)
  Cluster 111: 34 statements (persistence: 0.562)
  Cluster 48: 33 statements (persistence: 0.611)
  Cluster 42: 31 statements (persistence: 0.522)
  Cluster 120: 30 statements (persistence: 0.666)
  Cluster 149: 30 statements (persistence: 0.758)
  Cluster 64: 29 statements (persistence: 0.487)
  Cluster 98: 29 statements (persistence: 0.544)
  Cluster 106: 29 statements (persistence: 0.635)
  Cluster 110: 29 statements (persistence: 0.625)
  Cluster 29: 28 statements (persistence: 0.736)
  Cluster 69: 27 statements (persistence: 0.530)
  Cluster 50: 26 statements (persistence: 0.611)
  Cluster 97: 26 statements (persistence: 0.615)
  Cluster 109: 25 statements (persistence: 1.000)
  Cluster 115: 25 statements (persistence: 0.661)
  Cluster 128: 25 statements (persistence: 0.699)
  Cluster 129: 25 statements (persistence: 0.910)
  Cluster 136: 25 statements (persistence: 0.637)
  Cluster 118: 24 statements (persistence: 0.767)
  Cluster 100: 23 statements (persistence: 0.731)
  Cluster 107: 23 statements (persistence: 0.715)
  Cluster 32: 22 statements (persistence: 0.612)
  Cluster 61: 22 statements (persistence: 0.822)
  Cluster 74: 22 statements (persistence: 0.644)
  Cluster 137: 22 statements (persistence: 0.955)
  Cluster 161: 22 statements (persistence: 0.852)
  Cluster 22: 21 statements (persistence: 0.621)
  Cluster 45: 21 statements (persistence: 0.846)
  Cluster 72: 21 statements (persistence: 0.959)
  Cluster 77: 21 statements (persistence: 0.617)
  Cluster 134: 21 statements (persistence: 0.804)
  Cluster 135: 21 statements (persistence: 0.647)
  Cluster 165: 21 statements (persistence: 0.680)
  Cluster 6: 20 statements (persistence: 0.561)
  Cluster 16: 20 statements (persistence: 0.721)
  Cluster 143: 20 statements (persistence: 1.000)
  Cluster 151: 20 statements (persistence: 0.937)
  Cluster 54: 19 statements (persistence: 0.759)
  Cluster 92: 19 statements (persistence: 0.834)
  Cluster 153: 19 statements (persistence: 0.797)
  Cluster 2: 18 statements (persistence: 0.942)
  Cluster 63: 18 statements (persistence: 0.565)
  Cluster 123: 18 statements (persistence: 1.000)
  Cluster 148: 18 statements (persistence: 0.764)
  Cluster 154: 18 statements (persistence: 0.827)
  Cluster 174: 18 statements (persistence: 0.852)
  Cluster 39: 17 statements (persistence: 0.910)
  Cluster 53: 17 statements (persistence: 0.714)
  Cluster 80: 17 statements (persistence: 0.781)
  Cluster 117: 17 statements (persistence: 0.910)
  Cluster 130: 17 statements (persistence: 0.812)
  Cluster 159: 17 statements (persistence: 0.864)
  Cluster 46: 16 statements (persistence: 0.938)
  Cluster 81: 16 statements (persistence: 0.766)
  Cluster 82: 16 statements (persistence: 0.720)
  Cluster 131: 16 statements (persistence: 0.868)
  Cluster 158: 16 statements (persistence: 0.879)
  Cluster 173: 16 statements (persistence: 0.971)
  Cluster 1: 15 statements (persistence: 1.000)
  Cluster 8: 15 statements (persistence: 0.947)
  Cluster 17: 15 statements (persistence: 0.961)
  Cluster 35: 15 statements (persistence: 0.725)
  Cluster 52: 15 statements (persistence: 0.991)
  Cluster 70: 15 statements (persistence: 0.772)
  Cluster 71: 15 statements (persistence: 0.740)
  Cluster 78: 15 statements (persistence: 0.756)
  Cluster 86: 15 statements (persistence: 0.756)
  Cluster 126: 15 statements (persistence: 1.000)
  Cluster 146: 15 statements (persistence: 0.793)
  Cluster 147: 15 statements (persistence: 0.876)
  Cluster 156: 15 statements (persistence: 0.914)
  Cluster 160: 15 statements (persistence: 0.862)
  Cluster 164: 15 statements (persistence: 0.894)
  Cluster 30: 14 statements (persistence: 1.000)
  Cluster 40: 14 statements (persistence: 0.805)
  Cluster 56: 14 statements (persistence: 0.886)
  Cluster 105: 14 statements (persistence: 0.823)
  Cluster 122: 14 statements (persistence: 1.000)
  Cluster 141: 14 statements (persistence: 0.960)
  Cluster 145: 14 statements (persistence: 0.981)
  Cluster 167: 14 statements (persistence: 0.927)
  Cluster 169: 14 statements (persistence: 0.904)
  Cluster 170: 14 statements (persistence: 0.952)
  Cluster 9: 13 statements (persistence: 1.000)
  Cluster 14: 13 statements (persistence: 0.986)
  Cluster 49: 13 statements (persistence: 1.000)
  Cluster 62: 13 statements (persistence: 1.000)
  Cluster 79: 13 statements (persistence: 0.809)
  Cluster 116: 13 statements (persistence: 0.958)
  Cluster 163: 13 statements (persistence: 0.983)
  Cluster 7: 12 statements (persistence: 0.922)
  Cluster 12: 12 statements (persistence: 0.884)
  Cluster 57: 12 statements (persistence: 0.908)
  Cluster 60: 12 statements (persistence: 1.000)
  Cluster 67: 12 statements (persistence: 0.997)
  Cluster 88: 12 statements (persistence: 0.945)
  Cluster 132: 12 statements (persistence: 0.975)
  Cluster 138: 12 statements (persistence: 0.979)
  Cluster 144: 12 statements (persistence: 0.986)
  Cluster 11: 11 statements (persistence: 0.986)
  Cluster 25: 11 statements (persistence: 0.994)
  Cluster 44: 11 statements (persistence: 0.962)
  Cluster 58: 11 statements (persistence: 0.915)
  Cluster 76: 11 statements (persistence: 1.000)
  Cluster 87: 11 statements (persistence: 0.924)
  Cluster 90: 11 statements (persistence: 0.994)
  Cluster 91: 11 statements (persistence: 0.980)
  Cluster 114: 11 statements (persistence: 1.000)
  Cluster 150: 11 statements (persistence: 0.975)
  Cluster 155: 11 statements (persistence: 0.997)
  Cluster 172: 11 statements (persistence: 0.996)
  Cluster 3: 10 statements (persistence: 1.000)
  Cluster 19: 10 statements (persistence: 1.000)
  Cluster 26: 10 statements (persistence: 1.000)
  Cluster 65: 10 statements (persistence: 1.000)
  Cluster 99: 10 statements (persistence: 1.000)
  Cluster 103: 10 statements (persistence: 1.000)
  Cluster 139: 10 statements (persistence: 1.000)
  Cluster 157: 10 statements (persistence: 1.000)
  Cluster 162: 10 statements (persistence: 1.000)
  Cluster 166: 10 statements (persistence: 1.000)
  Cluster 168: 10 statements (persistence: 1.000)
  Cluster 171: 10 statements (persistence: 1.000)
