HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 21736
Vectorization method: tfidf
Number of clusters: 690
Number of noise points: 11986 (55.1%)
Analysis type: clusters
Timestamp: 2025-05-27 17:04:41

Dataset Distribution:
  FoCus: 390 statements
  MPChat: 1341 statements
  MSC: 441 statements
  PEC: 11012 statements
  PER-CHAT: 7845 statements
  PersonaChat: 426 statements
  SyntheticPersonaChat: 281 statements

============================================================

Cluster Information:
  Cluster 688: 605 statements (persistence: 0.798)
  Cluster 462: 488 statements (persistence: 1.000)
  Cluster 488: 181 statements (persistence: 0.280)
  Cluster 451: 131 statements (persistence: 0.153)
  Cluster 417: 130 statements (persistence: 1.000)
  Cluster 439: 105 statements (persistence: 0.824)
  Cluster 317: 85 statements (persistence: 0.291)
  Cluster 200: 82 statements (persistence: 0.212)
  Cluster 367: 76 statements (persistence: 0.176)
  Cluster 467: 73 statements (persistence: 0.340)
  Cluster 492: 73 statements (persistence: 0.307)
  Cluster 553: 70 statements (persistence: 1.000)
  Cluster 3: 64 statements (persistence: 0.130)
  Cluster 399: 62 statements (persistence: 0.264)
  Cluster 66: 60 statements (persistence: 0.819)
  Cluster 479: 59 statements (persistence: 0.343)
  Cluster 359: 58 statements (persistence: 0.234)
  Cluster 232: 50 statements (persistence: 0.231)
  Cluster 486: 50 statements (persistence: 1.000)
  Cluster 25: 49 statements (persistence: 0.345)
  Cluster 493: 49 statements (persistence: 0.405)
  Cluster 395: 48 statements (persistence: 0.424)
  Cluster 485: 48 statements (persistence: 0.507)
  Cluster 196: 47 statements (persistence: 0.277)
  Cluster 167: 44 statements (persistence: 0.458)
  Cluster 563: 43 statements (persistence: 0.387)
  Cluster 374: 42 statements (persistence: 0.334)
  Cluster 24: 40 statements (persistence: 0.323)
  Cluster 388: 39 statements (persistence: 0.551)
  Cluster 405: 38 statements (persistence: 0.539)
  Cluster 140: 36 statements (persistence: 0.354)
  Cluster 233: 36 statements (persistence: 0.550)
  Cluster 282: 36 statements (persistence: 0.408)
  Cluster 319: 36 statements (persistence: 0.280)
  Cluster 425: 36 statements (persistence: 0.415)
  Cluster 441: 34 statements (persistence: 0.401)
  Cluster 571: 34 statements (persistence: 0.832)
  Cluster 101: 33 statements (persistence: 0.503)
  Cluster 116: 33 statements (persistence: 0.364)
  Cluster 437: 33 statements (persistence: 0.485)
  Cluster 0: 32 statements (persistence: 1.000)
  Cluster 19: 32 statements (persistence: 0.490)
  Cluster 158: 32 statements (persistence: 1.000)
  Cluster 455: 32 statements (persistence: 0.338)
  Cluster 169: 31 statements (persistence: 0.491)
  Cluster 198: 31 statements (persistence: 0.423)
  Cluster 389: 31 statements (persistence: 0.415)
  Cluster 459: 31 statements (persistence: 0.603)
  Cluster 468: 31 statements (persistence: 0.968)
  Cluster 284: 30 statements (persistence: 0.345)
  Cluster 299: 30 statements (persistence: 0.442)
  Cluster 556: 30 statements (persistence: 0.670)
  Cluster 352: 29 statements (persistence: 0.357)
  Cluster 535: 29 statements (persistence: 0.556)
  Cluster 542: 29 statements (persistence: 0.414)
  Cluster 67: 28 statements (persistence: 0.964)
  Cluster 371: 28 statements (persistence: 0.449)
  Cluster 404: 28 statements (persistence: 1.000)
  Cluster 429: 28 statements (persistence: 0.532)
  Cluster 544: 28 statements (persistence: 0.432)
  Cluster 2: 27 statements (persistence: 0.540)
  Cluster 240: 27 statements (persistence: 0.465)
  Cluster 338: 27 statements (persistence: 0.301)
  Cluster 515: 27 statements (persistence: 0.506)
  Cluster 331: 26 statements (persistence: 0.877)
  Cluster 342: 26 statements (persistence: 0.391)
  Cluster 411: 26 statements (persistence: 0.449)
  Cluster 154: 25 statements (persistence: 0.476)
  Cluster 470: 25 statements (persistence: 0.549)
  Cluster 131: 24 statements (persistence: 0.430)
  Cluster 174: 24 statements (persistence: 0.447)
  Cluster 469: 24 statements (persistence: 0.616)
  Cluster 489: 24 statements (persistence: 0.808)
  Cluster 501: 24 statements (persistence: 0.614)
  Cluster 527: 24 statements (persistence: 0.473)
  Cluster 540: 24 statements (persistence: 0.570)
  Cluster 559: 24 statements (persistence: 0.455)
