Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,9,599,61.060142711518864,42.44444444444444,0.4981066805026407,32
SyntheticPersonaChat,1045,14,624,59.71291866028709,30.071428571428573,0.6101180296826153,32
MSC,1898,25,1075,56.63856691253951,32.92,0.4784456405461382,32
PEC,33064,234,17533,53.02746189208807,66.37179487179488,0.5408228623629162,32
FoCus,1270,21,532,41.88976377952756,35.142857142857146,0.6331627240063407,32
MPChat,4177,45,1811,43.35647593966962,52.577777777777776,0.43298269362758285,32
PER-CHAT,26941,97,17082,63.40521881147693,101.63917525773196,0.4934765295898053,32
