Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,2,545,69.3384223918575,120.5,0.7123675484915946,48
SyntheticPersonaChat,864,2,531,61.458333333333336,166.5,0.5461020096528917,48
MSC,1455,3,930,63.91752577319587,175.0,0.5863424855250648,48
PEC,24320,72,7501,30.84292763157895,233.59722222222223,0.5196326653783022,48
FoCus,950,4,561,59.05263157894737,97.25,0.4839705096029911,48
MPChat,3015,4,2253,74.72636815920399,190.5,0.6142413079948305,48
PER-CHAT,19148,30,12950,67.631084186338,206.6,0.6007002862399358,48
