Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension,Dataset_Distribution
Combined,21736,19,20511,94.36418844313582,64.47368421052632,0.21854857,32,"{'PersonaChat': 426, 'SyntheticPersonaChat': 281, 'MSC': 441, 'PEC': 11012, 'FoCus': 390, 'MPChat': 1341, 'PER-CHAT': 7845}"
