Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,2,179,25.86705202312139,256.5,0.588956837090099,16
SyntheticPersonaChat,759,4,102,13.438735177865613,164.25,0.5843243378269987,16
MSC,1245,3,351,28.19277108433735,298.0,0.516210464904997,16
PEC,20479,53,8061,39.36227354851311,234.30188679245282,0.5111297606292121,16
FoCus,813,6,179,22.01722017220172,105.66666666666667,0.42963899898878083,16
MPChat,2597,16,710,27.33923758182518,117.9375,0.6181952167245829,16
PER-CHAT,15536,27,8366,53.8491246138002,265.55555555555554,0.5279205393340435,16
