Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,6,546,55.65749235474006,72.5,0.538726362841482,48
SyntheticPersonaChat,1045,8,437,41.81818181818181,76.0,0.4514663268640044,48
MSC,1898,14,799,42.096944151738676,78.5,0.3836129306398663,48
PEC,33064,195,17643,53.36015001209775,79.08205128205128,0.5189362521337658,48
FoCus,1270,15,443,34.881889763779526,55.13333333333333,0.4563410074963424,48
MPChat,4177,45,1947,46.61240124491262,49.55555555555556,0.3359666591748704,48
PER-CHAT,26941,77,17191,63.8098066144538,126.62337662337663,0.49043911066839035,48
