Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,9,484,49.33741080530071,55.22222222222222,0.46053837201557274,48
SyntheticPersonaChat,1045,10,660,63.1578947368421,38.5,0.5260247321572317,48
MSC,1898,31,1019,53.68809272918862,28.35483870967742,0.39381466996789627,48
PEC,33064,307,16955,51.279337043309944,52.472312703583064,0.5161314909800346,48
FoCus,1270,22,542,42.67716535433071,33.09090909090909,0.5193358079174042,48
MPChat,4177,61,1748,41.84821642327029,39.81967213114754,0.35965584929753347,48
PER-CHAT,26941,108,17344,64.37771426450392,88.86111111111111,0.45217132922965486,48
