Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,22,288,41.61849710982659,18.363636363636363,0.5994020306214496,16
SyntheticPersonaChat,759,25,307,40.44795783926219,18.08,0.652365391168063,16
MSC,1245,29,627,50.36144578313253,21.310344827586206,0.5200864875684043,16
PEC,20479,274,13179,64.35372820938522,26.642335766423358,0.5198121897719415,16
FoCus,813,25,221,27.183271832718326,23.68,0.6643629001783713,16
MPChat,2597,43,1443,55.5641124374278,26.837209302325583,0.44147328369869787,16
PER-CHAT,15536,154,7423,47.779351184346034,52.68181818181818,0.3949211117961318,16
