HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 8359
Vectorization method: hybrid
Number of clusters: 175
Number of noise points: 4621 (55.3%)
  Cluster 94: 5 statements (persistence: 1.000)
  Cluster 97: 5 statements (persistence: 1.000)
  Cluster 104: 5 statements (persistence: 1.000)
  Cluster 107: 5 statements (persistence: 1.000)
  Cluster 110: 5 statements (persistence: 1.000)
  Cluster 114: 5 statements (persistence: 1.000)
  Cluster 121: 5 statements (persistence: 1.000)
  Cluster 123: 5 statements (persistence: 1.000)
  Cluster 125: 5 statements (persistence: 1.000)
  Cluster 127: 5 statements (persistence: 1.000)
  Cluster 134: 5 statements (persistence: 1.000)
  Cluster 137: 5 statements (persistence: 1.000)
  Cluster 152: 5 statements (persistence: 1.000)
  Cluster 153: 5 statements (persistence: 1.000)
  Cluster 154: 5 statements (persistence: 1.000)
  Cluster 155: 5 statements (persistence: 1.000)
  Cluster 156: 5 statements (persistence: 1.000)
  Cluster 160: 5 statements (persistence: 1.000)
  Cluster 162: 5 statements (persistence: 1.000)
  Cluster 172: 5 statements (persistence: 1.000)
