Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,26,170,39.906103286384976,9.846153846153847,0.12602459,32
SyntheticPersonaChat,475,21,241,50.73684210526316,11.142857142857142,0.14777029,32
MSC,718,28,308,42.89693593314763,14.642857142857142,0.07558919,32
PEC,11258,285,8601,76.39900515189198,9.322807017543859,0.07257402,32
FoCus,495,25,222,44.84848484848485,10.92,0.100070626,32
MPChat,1462,2,135,9.233926128590971,663.5,-0.019040378,32
PER-CHAT,8359,213,6087,72.81971527694701,10.666666666666666,0.08310689,32
