Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,14,378,54.6242774566474,22.428571428571427,0.17821229543495876,32
SyntheticPersonaChat,759,18,391,51.515151515151516,20.444444444444443,0.23054959543814754,32
MSC,1245,27,647,51.967871485943775,22.14814814814815,0.31595898023464775,32
PEC,20479,72,11724,57.24888910591337,121.59722222222223,0.23221792012817713,32
FoCus,813,17,322,39.606396063960645,28.88235294117647,0.23880948804789254,32
MPChat,2597,35,1480,56.98883326915672,31.914285714285715,0.29887639935295207,32
PER-CHAT,15536,43,10783,69.40653964984553,110.53488372093024,0.2953767523760391,32
