HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: tfidf
Number of clusters: 142
Number of noise points: 8374 (40.9%)
Analysis type: clusters
Timestamp: 2025-05-27 15:33:50

Dataset Distribution:
  PEC: 20479 statements

============================================================

Cluster Information:
  Cluster 140: 2685 statements (persistence: 0.153)
  Cluster 77: 500 statements (persistence: 0.327)
  Cluster 64: 288 statements (persistence: 0.259)
  Cluster 94: 246 statements (persistence: 0.318)
  Cluster 44: 229 statements (persistence: 0.234)
  Cluster 38: 198 statements (persistence: 0.328)
  Cluster 33: 194 statements (persistence: 0.288)
  Cluster 58: 173 statements (persistence: 0.313)
  Cluster 31: 160 statements (persistence: 0.313)
  Cluster 7: 153 statements (persistence: 0.404)
  Cluster 10: 149 statements (persistence: 0.311)
  Cluster 34: 144 statements (persistence: 0.290)
  Cluster 27: 142 statements (persistence: 0.300)
  Cluster 14: 140 statements (persistence: 0.371)
  Cluster 21: 139 statements (persistence: 0.344)
  Cluster 12: 133 statements (persistence: 0.311)
  Cluster 6: 132 statements (persistence: 0.391)
  Cluster 106: 131 statements (persistence: 0.378)
  Cluster 109: 130 statements (persistence: 1.000)
  Cluster 40: 124 statements (persistence: 0.369)
  Cluster 16: 119 statements (persistence: 0.350)
  Cluster 54: 119 statements (persistence: 0.387)
  Cluster 131: 119 statements (persistence: 0.521)
  Cluster 20: 118 statements (persistence: 0.371)
  Cluster 92: 118 statements (persistence: 0.429)
  Cluster 61: 116 statements (persistence: 0.420)
  Cluster 0: 112 statements (persistence: 0.281)
  Cluster 26: 112 statements (persistence: 0.421)
  Cluster 49: 109 statements (persistence: 0.415)
  Cluster 39: 106 statements (persistence: 0.429)
  Cluster 30: 102 statements (persistence: 0.358)
  Cluster 93: 102 statements (persistence: 0.507)
  Cluster 90: 100 statements (persistence: 0.416)
  Cluster 110: 96 statements (persistence: 0.482)
  Cluster 108: 90 statements (persistence: 0.492)
  Cluster 87: 84 statements (persistence: 0.469)
  Cluster 89: 84 statements (persistence: 0.471)
  Cluster 55: 79 statements (persistence: 0.525)
  Cluster 112: 78 statements (persistence: 0.547)
  Cluster 129: 78 statements (persistence: 1.000)
  Cluster 83: 70 statements (persistence: 0.613)
  Cluster 59: 69 statements (persistence: 0.574)
  Cluster 18: 68 statements (persistence: 0.570)
  Cluster 52: 68 statements (persistence: 0.446)
  Cluster 97: 68 statements (persistence: 0.622)
  Cluster 78: 67 statements (persistence: 0.567)
  Cluster 8: 66 statements (persistence: 0.636)
  Cluster 45: 65 statements (persistence: 0.535)
  Cluster 48: 65 statements (persistence: 0.493)
  Cluster 63: 62 statements (persistence: 0.464)
  Cluster 82: 62 statements (persistence: 0.639)
  Cluster 9: 61 statements (persistence: 0.519)
  Cluster 68: 61 statements (persistence: 0.571)
  Cluster 86: 61 statements (persistence: 0.686)
  Cluster 122: 60 statements (persistence: 0.758)
  Cluster 99: 59 statements (persistence: 0.689)
  Cluster 111: 57 statements (persistence: 0.636)
  Cluster 136: 57 statements (persistence: 0.726)
  Cluster 51: 56 statements (persistence: 0.672)
  Cluster 114: 56 statements (persistence: 0.611)
  Cluster 70: 55 statements (persistence: 0.657)
  Cluster 124: 54 statements (persistence: 0.731)
  Cluster 11: 51 statements (persistence: 0.585)
  Cluster 115: 51 statements (persistence: 0.691)
  Cluster 46: 49 statements (persistence: 0.628)
  Cluster 88: 48 statements (persistence: 0.769)
  Cluster 84: 47 statements (persistence: 0.665)
  Cluster 37: 46 statements (persistence: 0.748)
  Cluster 80: 46 statements (persistence: 0.655)
  Cluster 123: 46 statements (persistence: 0.820)
  Cluster 95: 45 statements (persistence: 0.755)
  Cluster 32: 44 statements (persistence: 1.000)
  Cluster 102: 43 statements (persistence: 0.760)
  Cluster 43: 42 statements (persistence: 0.609)
  Cluster 65: 42 statements (persistence: 0.727)
  Cluster 17: 41 statements (persistence: 0.657)
  Cluster 76: 41 statements (persistence: 0.687)
  Cluster 113: 41 statements (persistence: 0.731)
  Cluster 121: 41 statements (persistence: 0.976)
  Cluster 130: 41 statements (persistence: 0.887)
  Cluster 96: 40 statements (persistence: 0.792)
  Cluster 104: 40 statements (persistence: 0.808)
  Cluster 117: 39 statements (persistence: 0.842)
  Cluster 3: 38 statements (persistence: 0.569)
  Cluster 105: 37 statements (persistence: 1.000)
  Cluster 132: 37 statements (persistence: 0.889)
  Cluster 29: 36 statements (persistence: 0.979)
  Cluster 69: 36 statements (persistence: 0.821)
  Cluster 127: 36 statements (persistence: 0.858)
  Cluster 4: 33 statements (persistence: 0.959)
  Cluster 119: 33 statements (persistence: 0.866)
  Cluster 23: 32 statements (persistence: 0.930)
  Cluster 100: 32 statements (persistence: 0.852)
  Cluster 107: 32 statements (persistence: 0.826)
  Cluster 22: 31 statements (persistence: 0.925)
  Cluster 35: 31 statements (persistence: 0.797)
  Cluster 79: 31 statements (persistence: 0.787)
  Cluster 133: 31 statements (persistence: 0.932)
  Cluster 125: 30 statements (persistence: 0.949)
  Cluster 15: 29 statements (persistence: 1.000)
  Cluster 60: 29 statements (persistence: 0.781)
  Cluster 67: 29 statements (persistence: 0.798)
  Cluster 75: 29 statements (persistence: 0.776)
  Cluster 120: 29 statements (persistence: 0.956)
  Cluster 24: 28 statements (persistence: 0.778)
  Cluster 47: 28 statements (persistence: 0.764)
  Cluster 66: 28 statements (persistence: 0.941)
  Cluster 72: 28 statements (persistence: 0.842)
  Cluster 73: 28 statements (persistence: 0.849)
  Cluster 118: 28 statements (persistence: 0.964)
  Cluster 135: 28 statements (persistence: 0.932)
  Cluster 74: 27 statements (persistence: 0.846)
  Cluster 128: 27 statements (persistence: 0.968)
  Cluster 2: 26 statements (persistence: 0.976)
  Cluster 41: 26 statements (persistence: 0.864)
  Cluster 56: 25 statements (persistence: 0.890)
  Cluster 57: 24 statements (persistence: 0.902)
  Cluster 62: 24 statements (persistence: 0.911)
  Cluster 91: 24 statements (persistence: 1.000)
  Cluster 98: 24 statements (persistence: 0.969)
  Cluster 134: 24 statements (persistence: 0.996)
  Cluster 139: 24 statements (persistence: 0.990)
  Cluster 5: 23 statements (persistence: 1.000)
  Cluster 85: 23 statements (persistence: 0.969)
  Cluster 137: 23 statements (persistence: 0.993)
  Cluster 1: 22 statements (persistence: 1.000)
  Cluster 13: 22 statements (persistence: 0.920)
  Cluster 28: 22 statements (persistence: 0.982)
  Cluster 50: 22 statements (persistence: 0.955)
  Cluster 101: 22 statements (persistence: 0.991)
  Cluster 103: 22 statements (persistence: 0.964)
  Cluster 116: 22 statements (persistence: 0.955)
  Cluster 19: 21 statements (persistence: 0.970)
  Cluster 36: 21 statements (persistence: 0.999)
  Cluster 42: 21 statements (persistence: 0.970)
  Cluster 53: 21 statements (persistence: 0.999)
  Cluster 71: 21 statements (persistence: 1.000)
  Cluster 81: 21 statements (persistence: 0.984)
