Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,5,310,72.76995305164318,23.2,0.21566762542135784,16
SyntheticPersonaChat,475,4,339,71.36842105263158,34.0,0.21639159471336658,16
MSC,718,9,537,74.79108635097494,20.11111111111111,0.2699742298519258,16
PEC,11258,21,8739,77.62480014212116,119.95238095238095,0.2666140995564881,16
FoCus,495,8,320,64.64646464646465,21.875,0.31301734200207765,16
MPChat,1462,15,1136,77.70177838577291,21.733333333333334,0.33944775956987167,16
PER-CHAT,8359,20,7338,87.78562028950832,51.05,0.26066383630087664,16
