HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 30553
Vectorization method: tfidf
Number of clusters: 159
Number of noise points: 17397 (56.9%)
Analysis type: clusters
Timestamp: 2025-05-27 16:24:37

Dataset Distribution:
  FoCus: 514 statements
  MPChat: 1714 statements
  MSC: 598 statements
  PEC: 15462 statements
  PER-CHAT: 11350 statements
  PersonaChat: 574 statements
  SyntheticPersonaChat: 341 statements

============================================================

Cluster Information:
  Cluster 157: 2404 statements (persistence: 0.280)
  Cluster 111: 674 statements (persistence: 1.000)
  Cluster 86: 269 statements (persistence: 0.241)
  Cluster 60: 243 statements (persistence: 0.250)
  Cluster 118: 216 statements (persistence: 0.449)
  Cluster 31: 204 statements (persistence: 0.282)
  Cluster 83: 188 statements (persistence: 0.337)
  Cluster 102: 186 statements (persistence: 0.387)
  Cluster 11: 170 statements (persistence: 0.271)
  Cluster 110: 165 statements (persistence: 1.000)
  Cluster 52: 162 statements (persistence: 0.331)
  Cluster 64: 159 statements (persistence: 0.338)
  Cluster 26: 152 statements (persistence: 0.361)
  Cluster 56: 150 statements (persistence: 0.366)
  Cluster 5: 149 statements (persistence: 0.141)
  Cluster 46: 148 statements (persistence: 0.334)
  Cluster 134: 144 statements (persistence: 0.506)
  Cluster 41: 141 statements (persistence: 0.311)
  Cluster 12: 140 statements (persistence: 0.367)
  Cluster 55: 140 statements (persistence: 0.408)
  Cluster 8: 138 statements (persistence: 0.311)
  Cluster 15: 136 statements (persistence: 0.387)
  Cluster 67: 134 statements (persistence: 0.370)
  Cluster 28: 133 statements (persistence: 0.328)
  Cluster 4: 130 statements (persistence: 0.323)
  Cluster 81: 127 statements (persistence: 0.347)
  Cluster 36: 124 statements (persistence: 0.378)
  Cluster 16: 117 statements (persistence: 0.454)
  Cluster 32: 116 statements (persistence: 0.454)
  Cluster 106: 114 statements (persistence: 0.467)
  Cluster 130: 112 statements (persistence: 0.740)
  Cluster 138: 108 statements (persistence: 0.431)
  Cluster 98: 105 statements (persistence: 0.538)
  Cluster 113: 105 statements (persistence: 0.605)
  Cluster 10: 101 statements (persistence: 0.429)
  Cluster 135: 100 statements (persistence: 0.577)
  Cluster 33: 96 statements (persistence: 0.510)
  Cluster 93: 92 statements (persistence: 0.477)
  Cluster 54: 91 statements (persistence: 0.220)
  Cluster 121: 90 statements (persistence: 0.618)
  Cluster 37: 89 statements (persistence: 0.715)
  Cluster 96: 87 statements (persistence: 0.500)
  Cluster 127: 82 statements (persistence: 0.484)
  Cluster 137: 82 statements (persistence: 0.611)
  Cluster 132: 81 statements (persistence: 0.988)
  Cluster 109: 79 statements (persistence: 0.429)
  Cluster 133: 71 statements (persistence: 1.000)
  Cluster 6: 70 statements (persistence: 0.596)
  Cluster 126: 70 statements (persistence: 0.667)
  Cluster 77: 67 statements (persistence: 0.494)
  Cluster 79: 66 statements (persistence: 0.587)
  Cluster 95: 65 statements (persistence: 0.681)
  Cluster 128: 65 statements (persistence: 0.673)
  Cluster 150: 65 statements (persistence: 0.739)
  Cluster 2: 61 statements (persistence: 0.714)
  Cluster 62: 61 statements (persistence: 0.654)
  Cluster 9: 60 statements (persistence: 0.551)
  Cluster 34: 59 statements (persistence: 0.641)
  Cluster 30: 58 statements (persistence: 0.680)
  Cluster 124: 57 statements (persistence: 0.758)
  Cluster 7: 56 statements (persistence: 0.533)
  Cluster 122: 55 statements (persistence: 0.726)
  Cluster 24: 53 statements (persistence: 0.768)
  Cluster 71: 53 statements (persistence: 0.682)
  Cluster 44: 52 statements (persistence: 0.519)
  Cluster 99: 52 statements (persistence: 0.745)
  Cluster 42: 50 statements (persistence: 0.462)
  Cluster 50: 50 statements (persistence: 0.725)
  Cluster 61: 50 statements (persistence: 0.564)
  Cluster 82: 49 statements (persistence: 0.703)
  Cluster 103: 48 statements (persistence: 0.697)
  Cluster 143: 48 statements (persistence: 0.794)
  Cluster 72: 47 statements (persistence: 0.688)
  Cluster 75: 47 statements (persistence: 0.761)
  Cluster 89: 47 statements (persistence: 0.658)
  Cluster 23: 46 statements (persistence: 0.978)
  Cluster 139: 46 statements (persistence: 0.875)
  Cluster 1: 45 statements (persistence: 0.765)
  Cluster 123: 45 statements (persistence: 0.739)
  Cluster 87: 44 statements (persistence: 0.626)
  Cluster 91: 43 statements (persistence: 0.659)
  Cluster 112: 43 statements (persistence: 0.797)
  Cluster 148: 42 statements (persistence: 0.768)
  Cluster 152: 42 statements (persistence: 0.883)
  Cluster 17: 41 statements (persistence: 0.672)
  Cluster 18: 41 statements (persistence: 0.716)
  Cluster 78: 41 statements (persistence: 0.620)
  Cluster 90: 41 statements (persistence: 0.650)
  Cluster 92: 41 statements (persistence: 0.517)
  Cluster 101: 41 statements (persistence: 0.822)
  Cluster 104: 41 statements (persistence: 0.776)
  Cluster 116: 40 statements (persistence: 0.800)
  Cluster 13: 39 statements (persistence: 0.708)
  Cluster 107: 39 statements (persistence: 0.974)
  Cluster 0: 38 statements (persistence: 1.000)
  Cluster 38: 38 statements (persistence: 1.000)
  Cluster 108: 38 statements (persistence: 0.848)
  Cluster 117: 38 statements (persistence: 1.000)
  Cluster 149: 38 statements (persistence: 0.853)
  Cluster 105: 37 statements (persistence: 0.845)
