HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 19148
Vectorization method: tfidf
Number of clusters: 133
Number of noise points: 9838 (51.4%)
  Cluster 79: 48 statements (persistence: 0.550)
  Cluster 100: 44 statements (persistence: 0.740)
  Cluster 24: 41 statements (persistence: 0.506)
  Cluster 106: 41 statements (persistence: 0.567)
  Cluster 56: 39 statements (persistence: 0.550)
  Cluster 72: 39 statements (persistence: 0.652)
  Cluster 74: 39 statements (persistence: 0.645)
  Cluster 114: 37 statements (persistence: 0.930)
  Cluster 62: 36 statements (persistence: 0.569)
  Cluster 9: 34 statements (persistence: 0.558)
  Cluster 6: 32 statements (persistence: 0.774)
  Cluster 22: 31 statements (persistence: 0.540)
  Cluster 70: 31 statements (persistence: 0.739)
  Cluster 84: 31 statements (persistence: 0.821)
  Cluster 14: 30 statements (persistence: 0.660)
  Cluster 85: 30 statements (persistence: 0.800)
  Cluster 31: 29 statements (persistence: 0.724)
  Cluster 82: 29 statements (persistence: 0.674)
  Cluster 121: 28 statements (persistence: 0.871)
  Cluster 42: 27 statements (persistence: 0.830)
  Cluster 28: 25 statements (persistence: 0.833)
  Cluster 77: 25 statements (persistence: 0.750)
  Cluster 131: 25 statements (persistence: 0.652)
  Cluster 45: 24 statements (persistence: 0.696)
  Cluster 81: 24 statements (persistence: 0.895)
  Cluster 7: 23 statements (persistence: 0.704)
  Cluster 44: 23 statements (persistence: 0.844)
  Cluster 10: 21 statements (persistence: 0.819)
  Cluster 16: 21 statements (persistence: 0.812)
  Cluster 29: 21 statements (persistence: 0.824)
  Cluster 47: 21 statements (persistence: 0.728)
  Cluster 55: 21 statements (persistence: 0.825)
  Cluster 129: 21 statements (persistence: 0.883)
  Cluster 1: 20 statements (persistence: 0.851)
  Cluster 17: 20 statements (persistence: 0.756)
  Cluster 59: 20 statements (persistence: 0.725)
  Cluster 5: 19 statements (persistence: 0.926)
  Cluster 57: 19 statements (persistence: 0.940)
  Cluster 63: 19 statements (persistence: 0.910)
  Cluster 107: 19 statements (persistence: 0.998)
  Cluster 124: 19 statements (persistence: 0.931)
  Cluster 51: 18 statements (persistence: 0.925)
  Cluster 53: 18 statements (persistence: 0.903)
  Cluster 69: 18 statements (persistence: 0.877)
  Cluster 88: 18 statements (persistence: 0.884)
  Cluster 89: 18 statements (persistence: 0.941)
  Cluster 15: 17 statements (persistence: 0.910)
  Cluster 18: 17 statements (persistence: 0.883)
  Cluster 93: 17 statements (persistence: 0.950)
  Cluster 33: 16 statements (persistence: 0.907)
  Cluster 92: 16 statements (persistence: 0.897)
  Cluster 97: 16 statements (persistence: 0.971)
  Cluster 105: 16 statements (persistence: 0.988)
  Cluster 118: 16 statements (persistence: 0.934)
  Cluster 20: 15 statements (persistence: 0.898)
  Cluster 27: 15 statements (persistence: 0.866)
  Cluster 52: 15 statements (persistence: 0.961)
  Cluster 66: 15 statements (persistence: 0.957)
  Cluster 73: 15 statements (persistence: 0.976)
  Cluster 87: 15 statements (persistence: 0.955)
  Cluster 8: 14 statements (persistence: 0.946)
  Cluster 34: 14 statements (persistence: 0.951)
  Cluster 90: 14 statements (persistence: 0.955)
  Cluster 109: 14 statements (persistence: 0.961)
  Cluster 19: 13 statements (persistence: 0.983)
  Cluster 68: 13 statements (persistence: 0.996)
  Cluster 71: 13 statements (persistence: 0.923)
  Cluster 91: 13 statements (persistence: 0.960)
  Cluster 132: 13 statements (persistence: 1.000)
  Cluster 0: 12 statements (persistence: 0.986)
  Cluster 21: 12 statements (persistence: 0.854)
  Cluster 38: 12 statements (persistence: 0.995)
  Cluster 41: 12 statements (persistence: 1.000)
  Cluster 54: 12 statements (persistence: 0.998)
  Cluster 58: 12 statements (persistence: 0.940)
  Cluster 96: 12 statements (persistence: 0.993)
  Cluster 98: 12 statements (persistence: 0.997)
  Cluster 120: 12 statements (persistence: 0.992)
  Cluster 127: 12 statements (persistence: 0.962)
  Cluster 13: 11 statements (persistence: 0.969)
  Cluster 110: 11 statements (persistence: 1.000)
  Cluster 122: 11 statements (persistence: 0.996)
  Cluster 125: 11 statements (persistence: 0.999)
  Cluster 128: 11 statements (persistence: 0.997)
  Cluster 2: 10 statements (persistence: 1.000)
  Cluster 11: 10 statements (persistence: 1.000)
  Cluster 12: 10 statements (persistence: 1.000)
  Cluster 30: 10 statements (persistence: 1.000)
  Cluster 60: 10 statements (persistence: 1.000)
  Cluster 64: 10 statements (persistence: 1.000)
  Cluster 102: 10 statements (persistence: 1.000)
  Cluster 104: 10 statements (persistence: 1.000)
  Cluster 112: 10 statements (persistence: 1.000)
  Cluster 113: 10 statements (persistence: 1.000)
  Cluster 123: 10 statements (persistence: 1.000)
  Cluster 126: 10 statements (persistence: 1.000)
