Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,2,134,19.36416184971098,279.0,0.48474459275684917,16
SyntheticPersonaChat,759,4,113,14.888010540184455,161.5,0.5931142912334862,16
MSC,1245,3,372,29.87951807228916,291.0,0.5221446481902704,16
PEC,20479,53,7479,36.52033790712437,245.28301886792454,0.4899888270409473,16
FoCus,813,6,173,21.27921279212792,106.66666666666667,0.42113225420333755,16
MPChat,2597,16,682,26.26107046592222,119.6875,0.6256775658343083,16
PER-CHAT,15536,29,8113,52.220648815653966,255.9655172413793,0.547839766287533,16
