HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 15829
Vectorization method: tfidf
Number of clusters: 349
Number of noise points: 9185 (58.0%)
  Cluster 171: 36 statements (persistence: 0.167)
  Cluster 245: 36 statements (persistence: 0.638)
  Cluster 76: 35 statements (persistence: 0.463)
  Cluster 284: 35 statements (persistence: 0.620)
  Cluster 248: 34 statements (persistence: 0.458)
  Cluster 47: 33 statements (persistence: 0.471)
  Cluster 92: 33 statements (persistence: 1.000)
  Cluster 163: 33 statements (persistence: 0.435)
  Cluster 226: 33 statements (persistence: 0.344)
  Cluster 30: 32 statements (persistence: 0.446)
  Cluster 184: 31 statements (persistence: 0.486)
  Cluster 291: 31 statements (persistence: 0.619)
  Cluster 313: 31 statements (persistence: 0.715)
  Cluster 18: 30 statements (persistence: 0.401)
  Cluster 87: 29 statements (persistence: 0.347)
  Cluster 109: 29 statements (persistence: 0.458)
  Cluster 221: 29 statements (persistence: 0.562)
  Cluster 222: 29 statements (persistence: 0.674)
  Cluster 286: 29 statements (persistence: 0.652)
  Cluster 320: 29 statements (persistence: 0.563)
  Cluster 2: 28 statements (persistence: 0.438)
  Cluster 213: 28 statements (persistence: 1.000)
  Cluster 262: 28 statements (persistence: 0.964)
  Cluster 285: 28 statements (persistence: 0.654)
  Cluster 241: 27 statements (persistence: 0.766)
  Cluster 256: 27 statements (persistence: 0.516)
  Cluster 299: 27 statements (persistence: 0.594)
  Cluster 4: 26 statements (persistence: 0.489)
  Cluster 52: 26 statements (persistence: 0.657)
  Cluster 86: 26 statements (persistence: 0.561)
  Cluster 197: 26 statements (persistence: 0.544)
  Cluster 205: 26 statements (persistence: 0.579)
  Cluster 211: 26 statements (persistence: 0.618)
  Cluster 249: 26 statements (persistence: 1.000)
  Cluster 260: 26 statements (persistence: 0.762)
  Cluster 74: 25 statements (persistence: 0.607)
  Cluster 264: 25 statements (persistence: 0.702)
  Cluster 48: 24 statements (persistence: 0.917)
  Cluster 72: 24 statements (persistence: 0.478)
  Cluster 133: 24 statements (persistence: 0.696)
  Cluster 143: 24 statements (persistence: 0.343)
  Cluster 187: 24 statements (persistence: 0.459)
  Cluster 195: 24 statements (persistence: 0.587)
  Cluster 229: 24 statements (persistence: 0.605)
  Cluster 268: 24 statements (persistence: 0.730)
  Cluster 271: 24 statements (persistence: 0.564)
  Cluster 49: 23 statements (persistence: 0.574)
  Cluster 128: 23 statements (persistence: 0.538)
  Cluster 140: 23 statements (persistence: 0.606)
  Cluster 142: 23 statements (persistence: 0.411)
  Cluster 307: 23 statements (persistence: 0.730)
  Cluster 41: 22 statements (persistence: 0.497)
  Cluster 148: 22 statements (persistence: 0.624)
  Cluster 153: 22 statements (persistence: 0.642)
  Cluster 212: 22 statements (persistence: 1.000)
  Cluster 277: 22 statements (persistence: 0.751)
  Cluster 298: 22 statements (persistence: 0.767)
  Cluster 293: 21 statements (persistence: 0.652)
  Cluster 324: 21 statements (persistence: 0.740)
  Cluster 335: 21 statements (persistence: 0.745)
  Cluster 89: 20 statements (persistence: 0.688)
  Cluster 104: 20 statements (persistence: 0.634)
  Cluster 161: 20 statements (persistence: 0.670)
  Cluster 168: 20 statements (persistence: 0.540)
  Cluster 170: 20 statements (persistence: 0.549)
  Cluster 203: 20 statements (persistence: 0.613)
  Cluster 244: 20 statements (persistence: 1.000)
  Cluster 253: 20 statements (persistence: 0.773)
  Cluster 1: 19 statements (persistence: 1.000)
  Cluster 14: 19 statements (persistence: 0.947)
  Cluster 120: 19 statements (persistence: 0.625)
  Cluster 235: 19 statements (persistence: 0.771)
  Cluster 347: 19 statements (persistence: 0.722)
  Cluster 185: 18 statements (persistence: 0.622)
  Cluster 251: 18 statements (persistence: 0.873)
  Cluster 287: 18 statements (persistence: 0.786)
  Cluster 34: 17 statements (persistence: 0.672)
  Cluster 69: 17 statements (persistence: 0.661)
  Cluster 112: 17 statements (persistence: 0.548)
  Cluster 144: 17 statements (persistence: 0.672)
  Cluster 158: 17 statements (persistence: 0.529)
  Cluster 198: 17 statements (persistence: 1.000)
  Cluster 274: 17 statements (persistence: 0.826)
  Cluster 296: 17 statements (persistence: 0.715)
  Cluster 310: 17 statements (persistence: 0.721)
  Cluster 80: 16 statements (persistence: 0.778)
  Cluster 165: 16 statements (persistence: 0.799)
  Cluster 228: 16 statements (persistence: 0.924)
  Cluster 230: 16 statements (persistence: 1.000)
  Cluster 266: 16 statements (persistence: 0.630)
  Cluster 327: 16 statements (persistence: 0.890)
  Cluster 43: 15 statements (persistence: 1.000)
  Cluster 55: 15 statements (persistence: 0.589)
  Cluster 95: 15 statements (persistence: 0.533)
  Cluster 96: 15 statements (persistence: 0.560)
  Cluster 101: 15 statements (persistence: 0.510)
  Cluster 121: 15 statements (persistence: 0.867)
  Cluster 160: 15 statements (persistence: 0.578)
  Cluster 162: 15 statements (persistence: 0.459)
  Cluster 259: 15 statements (persistence: 0.933)
  Cluster 276: 15 statements (persistence: 0.765)
  Cluster 288: 15 statements (persistence: 0.873)
  Cluster 290: 15 statements (persistence: 0.859)
  Cluster 65: 14 statements (persistence: 1.000)
  Cluster 75: 14 statements (persistence: 0.730)
  Cluster 93: 14 statements (persistence: 0.651)
  Cluster 100: 14 statements (persistence: 0.488)
  Cluster 164: 14 statements (persistence: 0.581)
  Cluster 224: 14 statements (persistence: 0.736)
  Cluster 246: 14 statements (persistence: 0.934)
  Cluster 308: 14 statements (persistence: 0.887)
  Cluster 331: 14 statements (persistence: 0.920)
  Cluster 40: 13 statements (persistence: 0.859)
  Cluster 91: 13 statements (persistence: 0.683)
  Cluster 99: 13 statements (persistence: 0.581)
  Cluster 105: 13 statements (persistence: 0.510)
  Cluster 183: 13 statements (persistence: 1.000)
  Cluster 272: 13 statements (persistence: 0.923)
  Cluster 278: 13 statements (persistence: 0.969)
  Cluster 17: 12 statements (persistence: 1.000)
  Cluster 21: 12 statements (persistence: 0.631)
  Cluster 46: 12 statements (persistence: 0.639)
  Cluster 60: 12 statements (persistence: 0.744)
  Cluster 85: 12 statements (persistence: 0.852)
  Cluster 150: 12 statements (persistence: 0.597)
  Cluster 232: 12 statements (persistence: 0.933)
  Cluster 294: 12 statements (persistence: 0.895)
  Cluster 316: 12 statements (persistence: 0.921)
  Cluster 321: 12 statements (persistence: 0.823)
  Cluster 330: 12 statements (persistence: 0.993)
  Cluster 31: 11 statements (persistence: 0.909)
  Cluster 36: 11 statements (persistence: 0.692)
  Cluster 61: 11 statements (persistence: 0.716)
  Cluster 83: 11 statements (persistence: 0.670)
  Cluster 152: 11 statements (persistence: 1.000)
  Cluster 166: 11 statements (persistence: 0.817)
  Cluster 169: 11 statements (persistence: 0.783)
  Cluster 175: 11 statements (persistence: 1.000)
  Cluster 177: 11 statements (persistence: 0.810)
  Cluster 189: 11 statements (persistence: 0.841)
  Cluster 194: 11 statements (persistence: 0.902)
  Cluster 218: 11 statements (persistence: 0.750)
  Cluster 281: 11 statements (persistence: 0.983)
  Cluster 332: 11 statements (persistence: 0.889)
  Cluster 8: 10 statements (persistence: 0.746)
  Cluster 19: 10 statements (persistence: 0.813)
  Cluster 23: 10 statements (persistence: 0.633)
  Cluster 24: 10 statements (persistence: 0.630)
  Cluster 25: 10 statements (persistence: 0.726)
  Cluster 45: 10 statements (persistence: 0.943)
  Cluster 50: 10 statements (persistence: 0.763)
  Cluster 54: 10 statements (persistence: 0.962)
  Cluster 67: 10 statements (persistence: 0.789)
  Cluster 71: 10 statements (persistence: 0.717)
  Cluster 108: 10 statements (persistence: 0.691)
  Cluster 111: 10 statements (persistence: 0.657)
  Cluster 123: 10 statements (persistence: 0.719)
  Cluster 126: 10 statements (persistence: 1.000)
  Cluster 139: 10 statements (persistence: 0.725)
  Cluster 192: 10 statements (persistence: 1.000)
  Cluster 223: 10 statements (persistence: 1.000)
  Cluster 237: 10 statements (persistence: 0.900)
  Cluster 265: 10 statements (persistence: 0.853)
  Cluster 280: 10 statements (persistence: 0.908)
  Cluster 305: 10 statements (persistence: 1.000)
  Cluster 323: 10 statements (persistence: 0.858)
  Cluster 334: 10 statements (persistence: 0.994)
  Cluster 22: 9 statements (persistence: 0.883)
  Cluster 37: 9 statements (persistence: 0.846)
  Cluster 51: 9 statements (persistence: 0.948)
  Cluster 68: 9 statements (persistence: 0.835)
  Cluster 70: 9 statements (persistence: 0.878)
  Cluster 88: 9 statements (persistence: 0.711)
  Cluster 103: 9 statements (persistence: 0.806)
  Cluster 107: 9 statements (persistence: 0.823)
  Cluster 116: 9 statements (persistence: 0.713)
  Cluster 147: 9 statements (persistence: 0.956)
  Cluster 159: 9 statements (persistence: 0.815)
  Cluster 167: 9 statements (persistence: 0.870)
  Cluster 172: 9 statements (persistence: 0.795)
  Cluster 196: 9 statements (persistence: 0.917)
  Cluster 201: 9 statements (persistence: 0.837)
  Cluster 233: 9 statements (persistence: 0.864)
  Cluster 267: 9 statements (persistence: 1.000)
  Cluster 292: 9 statements (persistence: 0.961)
  Cluster 318: 9 statements (persistence: 0.992)
  Cluster 326: 9 statements (persistence: 0.951)
  Cluster 3: 8 statements (persistence: 0.874)
  Cluster 16: 8 statements (persistence: 0.815)
  Cluster 20: 8 statements (persistence: 0.759)
  Cluster 33: 8 statements (persistence: 0.865)
  Cluster 39: 8 statements (persistence: 0.769)
  Cluster 62: 8 statements (persistence: 0.902)
  Cluster 64: 8 statements (persistence: 0.770)
  Cluster 73: 8 statements (persistence: 1.000)
  Cluster 77: 8 statements (persistence: 1.000)
  Cluster 117: 8 statements (persistence: 0.873)
  Cluster 125: 8 statements (persistence: 1.000)
  Cluster 132: 8 statements (persistence: 0.908)
  Cluster 137: 8 statements (persistence: 0.897)
  Cluster 145: 8 statements (persistence: 1.000)
  Cluster 182: 8 statements (persistence: 0.974)
  Cluster 186: 8 statements (persistence: 0.936)
  Cluster 188: 8 statements (persistence: 1.000)
  Cluster 190: 8 statements (persistence: 0.950)
  Cluster 214: 8 statements (persistence: 0.793)
  Cluster 216: 8 statements (persistence: 0.863)
  Cluster 236: 8 statements (persistence: 0.949)
  Cluster 250: 8 statements (persistence: 0.999)
  Cluster 255: 8 statements (persistence: 0.939)
  Cluster 273: 8 statements (persistence: 0.987)
  Cluster 289: 8 statements (persistence: 0.996)
  Cluster 295: 8 statements (persistence: 0.942)
  Cluster 301: 8 statements (persistence: 0.826)
  Cluster 306: 8 statements (persistence: 0.977)
  Cluster 309: 8 statements (persistence: 1.000)
  Cluster 317: 8 statements (persistence: 1.000)
  Cluster 319: 8 statements (persistence: 0.959)
  Cluster 333: 8 statements (persistence: 0.999)
  Cluster 339: 8 statements (persistence: 0.750)
  Cluster 341: 8 statements (persistence: 0.750)
  Cluster 6: 7 statements (persistence: 0.998)
  Cluster 12: 7 statements (persistence: 0.982)
  Cluster 35: 7 statements (persistence: 0.976)
  Cluster 44: 7 statements (persistence: 0.933)
  Cluster 53: 7 statements (persistence: 0.862)
  Cluster 58: 7 statements (persistence: 0.868)
  Cluster 59: 7 statements (persistence: 0.979)
  Cluster 66: 7 statements (persistence: 0.890)
  Cluster 78: 7 statements (persistence: 0.902)
  Cluster 82: 7 statements (persistence: 0.995)
  Cluster 84: 7 statements (persistence: 0.999)
  Cluster 122: 7 statements (persistence: 0.880)
  Cluster 130: 7 statements (persistence: 0.894)
  Cluster 135: 7 statements (persistence: 0.954)
  Cluster 146: 7 statements (persistence: 0.917)
  Cluster 151: 7 statements (persistence: 0.972)
  Cluster 155: 7 statements (persistence: 0.976)
  Cluster 173: 7 statements (persistence: 0.925)
  Cluster 174: 7 statements (persistence: 0.965)
  Cluster 176: 7 statements (persistence: 0.963)
  Cluster 178: 7 statements (persistence: 0.899)
  Cluster 179: 7 statements (persistence: 0.929)
  Cluster 191: 7 statements (persistence: 0.995)
  Cluster 193: 7 statements (persistence: 0.982)
  Cluster 204: 7 statements (persistence: 1.000)
  Cluster 220: 7 statements (persistence: 1.000)
  Cluster 258: 7 statements (persistence: 0.998)
  Cluster 275: 7 statements (persistence: 0.997)
  Cluster 304: 7 statements (persistence: 0.992)
  Cluster 311: 7 statements (persistence: 1.000)
  Cluster 315: 7 statements (persistence: 0.998)
  Cluster 322: 7 statements (persistence: 0.998)
  Cluster 337: 7 statements (persistence: 0.996)
  Cluster 342: 7 statements (persistence: 0.997)
  Cluster 344: 7 statements (persistence: 0.991)
  Cluster 0: 6 statements (persistence: 1.000)
  Cluster 5: 6 statements (persistence: 1.000)
  Cluster 7: 6 statements (persistence: 1.000)
  Cluster 9: 6 statements (persistence: 1.000)
  Cluster 10: 6 statements (persistence: 1.000)
  Cluster 11: 6 statements (persistence: 1.000)
  Cluster 15: 6 statements (persistence: 1.000)
  Cluster 26: 6 statements (persistence: 1.000)
  Cluster 27: 6 statements (persistence: 1.000)
  Cluster 28: 6 statements (persistence: 1.000)
  Cluster 29: 6 statements (persistence: 1.000)
  Cluster 32: 6 statements (persistence: 1.000)
  Cluster 38: 6 statements (persistence: 1.000)
  Cluster 42: 6 statements (persistence: 1.000)
  Cluster 56: 6 statements (persistence: 1.000)
  Cluster 63: 6 statements (persistence: 1.000)
  Cluster 79: 6 statements (persistence: 1.000)
  Cluster 81: 6 statements (persistence: 1.000)
  Cluster 94: 6 statements (persistence: 1.000)
  Cluster 98: 6 statements (persistence: 1.000)
  Cluster 106: 6 statements (persistence: 1.000)
  Cluster 110: 6 statements (persistence: 1.000)
  Cluster 113: 6 statements (persistence: 1.000)
  Cluster 114: 6 statements (persistence: 1.000)
  Cluster 115: 6 statements (persistence: 1.000)
  Cluster 118: 6 statements (persistence: 1.000)
  Cluster 127: 6 statements (persistence: 1.000)
  Cluster 129: 6 statements (persistence: 1.000)
  Cluster 136: 6 statements (persistence: 1.000)
  Cluster 138: 6 statements (persistence: 1.000)
  Cluster 199: 6 statements (persistence: 1.000)
  Cluster 200: 6 statements (persistence: 1.000)
  Cluster 206: 6 statements (persistence: 1.000)
  Cluster 210: 6 statements (persistence: 1.000)
  Cluster 227: 6 statements (persistence: 1.000)
  Cluster 252: 6 statements (persistence: 1.000)
  Cluster 254: 6 statements (persistence: 1.000)
  Cluster 257: 6 statements (persistence: 1.000)
  Cluster 261: 6 statements (persistence: 1.000)
  Cluster 269: 6 statements (persistence: 1.000)
  Cluster 297: 6 statements (persistence: 1.000)
  Cluster 302: 6 statements (persistence: 1.000)
  Cluster 303: 6 statements (persistence: 1.000)
  Cluster 314: 6 statements (persistence: 1.000)
  Cluster 325: 6 statements (persistence: 1.000)
  Cluster 328: 6 statements (persistence: 1.000)
  Cluster 329: 6 statements (persistence: 1.000)
  Cluster 336: 6 statements (persistence: 1.000)
  Cluster 338: 6 statements (persistence: 1.000)
  Cluster 340: 6 statements (persistence: 1.000)
  Cluster 343: 6 statements (persistence: 1.000)
  Cluster 345: 6 statements (persistence: 1.000)
  Cluster 346: 6 statements (persistence: 1.000)
