Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,426,0,426,100.0,0.0,-1.0,32
SyntheticPersonaChat,475,0,475,100.0,0.0,-1.0,32
MSC,718,2,620,86.35097493036211,49.0,0.059678345848289995,32
PEC,11258,2,9742,86.53402025226505,758.0,0.10152307694087126,32
FoCus,495,0,495,100.0,0.0,-1.0,32
MPChat,1462,3,1333,91.17647058823529,43.0,0.14047884014996245,32
PER-CHAT,8359,8,7830,93.67149180523985,66.125,0.2574211515132764,32
