Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,574,12,289,50.34843205574913,23.75,0.27815156427886045,16
SyntheticPersonaChat,631,12,274,43.42313787638668,29.75,0.3208145992957652,16
MSC,976,18,557,57.06967213114754,23.27777777777778,0.35131454451628674,16
PEC,15829,44,9209,58.178027670730934,150.45454545454547,0.21464764033794662,16
FoCus,676,16,258,38.16568047337278,26.125,0.4400733217024863,16
MPChat,1903,18,1153,60.58854440357331,41.666666666666664,0.3346754087371158,16
PER-CHAT,12212,33,8701,71.24959056665575,106.39393939393939,0.31402374993425775,16
