HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 33064
Vectorization method: tfidf
Number of clusters: 535
Number of noise points: 19874 (60.1%)
Analysis type: clusters
Timestamp: 2025-05-27 16:43:02

Dataset Distribution:
  PEC: 33064 statements

============================================================

Cluster Information:
  Cluster 533: 791 statements (persistence: 0.813)
  Cluster 284: 239 statements (persistence: 0.209)
  Cluster 280: 212 statements (persistence: 1.000)
  Cluster 411: 189 statements (persistence: 0.506)
  Cluster 342: 166 statements (persistence: 0.658)
  Cluster 312: 145 statements (persistence: 0.831)
  Cluster 272: 133 statements (persistence: 1.000)
  Cluster 324: 131 statements (persistence: 0.611)
  Cluster 412: 131 statements (persistence: 0.598)
  Cluster 292: 129 statements (persistence: 0.529)
  Cluster 302: 118 statements (persistence: 0.318)
  Cluster 253: 117 statements (persistence: 0.258)
  Cluster 319: 107 statements (persistence: 0.637)
  Cluster 322: 107 statements (persistence: 0.451)
  Cluster 291: 105 statements (persistence: 0.286)
  Cluster 255: 104 statements (persistence: 0.314)
  Cluster 304: 96 statements (persistence: 0.522)
  Cluster 444: 89 statements (persistence: 0.786)
  Cluster 400: 87 statements (persistence: 0.802)
  Cluster 282: 84 statements (persistence: 0.332)
  Cluster 306: 81 statements (persistence: 0.241)
  Cluster 338: 80 statements (persistence: 0.683)
  Cluster 47: 73 statements (persistence: 0.224)
  Cluster 224: 73 statements (persistence: 0.259)
  Cluster 52: 70 statements (persistence: 0.444)
  Cluster 161: 70 statements (persistence: 1.000)
  Cluster 389: 69 statements (persistence: 0.220)
  Cluster 416: 68 statements (persistence: 0.461)
  Cluster 63: 67 statements (persistence: 0.432)
  Cluster 69: 67 statements (persistence: 0.263)
  Cluster 294: 67 statements (persistence: 1.000)
  Cluster 410: 67 statements (persistence: 0.648)
  Cluster 308: 66 statements (persistence: 0.444)
  Cluster 418: 65 statements (persistence: 0.713)
  Cluster 295: 63 statements (persistence: 0.667)
  Cluster 309: 63 statements (persistence: 0.553)
  Cluster 264: 62 statements (persistence: 1.000)
  Cluster 26: 61 statements (persistence: 0.287)
  Cluster 90: 61 statements (persistence: 0.371)
  Cluster 401: 61 statements (persistence: 0.760)
  Cluster 268: 60 statements (persistence: 0.439)
  Cluster 275: 60 statements (persistence: 0.491)
  Cluster 409: 60 statements (persistence: 0.633)
  Cluster 229: 59 statements (persistence: 0.623)
  Cluster 278: 59 statements (persistence: 0.383)
  Cluster 374: 59 statements (persistence: 0.868)
  Cluster 22: 58 statements (persistence: 0.625)
  Cluster 170: 58 statements (persistence: 1.000)
  Cluster 197: 58 statements (persistence: 0.667)
  Cluster 367: 58 statements (persistence: 0.472)
  Cluster 45: 57 statements (persistence: 0.323)
  Cluster 263: 55 statements (persistence: 0.473)
  Cluster 190: 54 statements (persistence: 0.910)
  Cluster 358: 54 statements (persistence: 0.760)
  Cluster 277: 53 statements (persistence: 0.921)
  Cluster 250: 52 statements (persistence: 0.622)
  Cluster 484: 52 statements (persistence: 0.400)
  Cluster 182: 50 statements (persistence: 0.461)
  Cluster 257: 50 statements (persistence: 0.566)
  Cluster 314: 49 statements (persistence: 0.602)
  Cluster 281: 46 statements (persistence: 0.693)
  Cluster 293: 46 statements (persistence: 0.779)
  Cluster 276: 45 statements (persistence: 0.669)
  Cluster 368: 45 statements (persistence: 0.487)
  Cluster 369: 45 statements (persistence: 0.323)
  Cluster 450: 45 statements (persistence: 0.563)
  Cluster 55: 44 statements (persistence: 0.428)
  Cluster 67: 44 statements (persistence: 0.594)
  Cluster 71: 44 statements (persistence: 0.463)
  Cluster 110: 44 statements (persistence: 0.448)
  Cluster 204: 44 statements (persistence: 0.514)
  Cluster 398: 44 statements (persistence: 0.360)
  Cluster 12: 43 statements (persistence: 0.401)
  Cluster 16: 43 statements (persistence: 0.416)
  Cluster 332: 43 statements (persistence: 0.486)
  Cluster 266: 41 statements (persistence: 0.646)
  Cluster 395: 41 statements (persistence: 0.459)
  Cluster 391: 40 statements (persistence: 0.589)
  Cluster 492: 40 statements (persistence: 0.630)
  Cluster 218: 39 statements (persistence: 1.000)
  Cluster 120: 38 statements (persistence: 0.478)
  Cluster 209: 38 statements (persistence: 0.680)
  Cluster 285: 38 statements (persistence: 1.000)
  Cluster 415: 38 statements (persistence: 0.671)
  Cluster 436: 38 statements (persistence: 0.691)
  Cluster 115: 37 statements (persistence: 0.803)
  Cluster 158: 37 statements (persistence: 1.000)
  Cluster 176: 37 statements (persistence: 0.511)
  Cluster 234: 37 statements (persistence: 0.673)
  Cluster 274: 37 statements (persistence: 0.697)
  Cluster 366: 37 statements (persistence: 0.674)
  Cluster 455: 37 statements (persistence: 0.832)
  Cluster 20: 36 statements (persistence: 0.622)
  Cluster 75: 36 statements (persistence: 0.435)
  Cluster 77: 36 statements (persistence: 0.320)
  Cluster 380: 36 statements (persistence: 0.589)
  Cluster 32: 34 statements (persistence: 0.617)
  Cluster 91: 34 statements (persistence: 0.376)
  Cluster 325: 34 statements (persistence: 0.866)
  Cluster 360: 34 statements (persistence: 0.971)
  Cluster 385: 33 statements (persistence: 0.469)
  Cluster 489: 33 statements (persistence: 0.556)
  Cluster 210: 32 statements (persistence: 0.531)
  Cluster 235: 32 statements (persistence: 1.000)
  Cluster 461: 32 statements (persistence: 0.969)
  Cluster 166: 31 statements (persistence: 0.290)
  Cluster 248: 31 statements (persistence: 0.638)
  Cluster 337: 31 statements (persistence: 1.000)
  Cluster 345: 31 statements (persistence: 0.667)
  Cluster 478: 31 statements (persistence: 0.764)
  Cluster 53: 30 statements (persistence: 0.688)
  Cluster 66: 30 statements (persistence: 0.437)
  Cluster 237: 30 statements (persistence: 0.479)
  Cluster 299: 30 statements (persistence: 0.933)
  Cluster 331: 30 statements (persistence: 0.976)
  Cluster 348: 30 statements (persistence: 0.410)
  Cluster 397: 30 statements (persistence: 0.499)
  Cluster 480: 30 statements (persistence: 0.560)
  Cluster 93: 29 statements (persistence: 0.693)
  Cluster 246: 29 statements (persistence: 1.000)
  Cluster 378: 29 statements (persistence: 0.798)
  Cluster 207: 28 statements (persistence: 0.528)
  Cluster 252: 28 statements (persistence: 0.630)
  Cluster 310: 28 statements (persistence: 0.853)
  Cluster 344: 28 statements (persistence: 0.691)
