Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,692,2,393,56.79190751445087,149.5,0.6504729516771265,32
SyntheticPersonaChat,759,2,350,46.113306982872196,204.5,0.63080938022076,32
MSC,1245,3,605,48.59437751004016,213.33333333333334,0.5401064419136478,32
PEC,20479,70,6375,31.129449680160164,201.4857142857143,0.5097604263811657,32
FoCus,813,5,345,42.435424354243544,93.6,0.4642784080941019,32
MPChat,2597,10,1600,61.60954948016942,99.7,0.5747700981064999,32
PER-CHAT,15536,33,9063,58.3354788877446,196.15151515151516,0.5692516993884559,32
