Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,14,551,70.10178117048346,16.785714285714285,0.18851906,16
SyntheticPersonaChat,864,13,634,73.37962962962963,17.692307692307693,0.24255493,16
MSC,1455,2,462,31.752577319587626,496.5,0.025702313,16
PEC,24320,2,12087,49.69983552631579,6116.5,-0.037843265,16
FoCus,950,14,599,63.05263157894737,25.071428571428573,0.22537334,16
MPChat,3015,12,2518,83.51575456053068,41.416666666666664,0.17745674,16
PER-CHAT,19148,66,15947,83.28284938374765,48.5,0.1657277,16
