HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: tfidf
Number of clusters: 274
Number of noise points: 13179 (64.4%)
Analysis type: clusters
Timestamp: 2025-05-27 15:30:51

Dataset Distribution:
  PEC: 20479 statements

============================================================

Cluster Information:
  Cluster 273: 410 statements (persistence: 1.000)
  Cluster 174: 135 statements (persistence: 0.194)
  Cluster 148: 131 statements (persistence: 0.992)
  Cluster 161: 127 statements (persistence: 0.542)
  Cluster 159: 118 statements (persistence: 0.149)
  Cluster 102: 107 statements (persistence: 0.239)
  Cluster 176: 100 statements (persistence: 0.508)
  Cluster 193: 88 statements (persistence: 0.372)
  Cluster 187: 87 statements (persistence: 0.637)
  Cluster 33: 83 statements (persistence: 0.359)
  Cluster 38: 83 statements (persistence: 0.667)
  Cluster 209: 81 statements (persistence: 0.674)
  Cluster 19: 79 statements (persistence: 0.212)
  Cluster 155: 78 statements (persistence: 1.000)
  Cluster 203: 77 statements (persistence: 0.313)
  Cluster 202: 75 statements (persistence: 0.751)
  Cluster 131: 74 statements (persistence: 0.198)
  Cluster 147: 70 statements (persistence: 0.293)
  Cluster 166: 70 statements (persistence: 0.360)
  Cluster 190: 62 statements (persistence: 0.857)
  Cluster 50: 61 statements (persistence: 0.432)
  Cluster 216: 61 statements (persistence: 0.608)
  Cluster 153: 58 statements (persistence: 0.295)
  Cluster 172: 55 statements (persistence: 0.497)
  Cluster 218: 55 statements (persistence: 0.584)
  Cluster 31: 54 statements (persistence: 0.396)
  Cluster 142: 53 statements (persistence: 0.335)
  Cluster 175: 53 statements (persistence: 0.678)
  Cluster 210: 53 statements (persistence: 0.580)
  Cluster 11: 51 statements (persistence: 0.553)
  Cluster 139: 51 statements (persistence: 0.885)
  Cluster 168: 48 statements (persistence: 0.367)
  Cluster 198: 48 statements (persistence: 0.542)
  Cluster 184: 47 statements (persistence: 0.861)
  Cluster 213: 47 statements (persistence: 0.484)
  Cluster 214: 47 statements (persistence: 0.611)
  Cluster 221: 47 statements (persistence: 0.644)
  Cluster 146: 46 statements (persistence: 0.561)
  Cluster 94: 45 statements (persistence: 0.576)
  Cluster 233: 45 statements (persistence: 0.491)
  Cluster 41: 44 statements (persistence: 0.471)
  Cluster 58: 44 statements (persistence: 0.362)
  Cluster 100: 44 statements (persistence: 1.000)
  Cluster 113: 44 statements (persistence: 0.322)
  Cluster 96: 43 statements (persistence: 0.712)
  Cluster 171: 42 statements (persistence: 0.412)
  Cluster 165: 41 statements (persistence: 0.693)
  Cluster 197: 41 statements (persistence: 0.554)
  Cluster 225: 41 statements (persistence: 0.526)
  Cluster 49: 40 statements (persistence: 0.574)
  Cluster 140: 40 statements (persistence: 0.576)
  Cluster 157: 40 statements (persistence: 0.975)
  Cluster 20: 39 statements (persistence: 0.550)
  Cluster 104: 37 statements (persistence: 1.000)
  Cluster 133: 37 statements (persistence: 0.525)
  Cluster 150: 37 statements (persistence: 0.739)
  Cluster 23: 36 statements (persistence: 0.485)
  Cluster 28: 36 statements (persistence: 0.477)
  Cluster 70: 35 statements (persistence: 0.482)
  Cluster 158: 35 statements (persistence: 0.677)
  Cluster 170: 35 statements (persistence: 0.674)
  Cluster 220: 35 statements (persistence: 0.617)
  Cluster 98: 34 statements (persistence: 0.561)
  Cluster 40: 33 statements (persistence: 0.541)
  Cluster 42: 33 statements (persistence: 0.639)
  Cluster 122: 33 statements (persistence: 0.589)
  Cluster 199: 33 statements (persistence: 0.832)
  Cluster 132: 32 statements (persistence: 0.686)
  Cluster 112: 31 statements (persistence: 0.838)
  Cluster 136: 31 statements (persistence: 0.798)
  Cluster 246: 31 statements (persistence: 0.787)
  Cluster 97: 30 statements (persistence: 0.967)
  Cluster 124: 30 statements (persistence: 0.571)
  Cluster 183: 30 statements (persistence: 0.581)
  Cluster 256: 30 statements (persistence: 0.770)
  Cluster 173: 29 statements (persistence: 0.881)
  Cluster 259: 29 statements (persistence: 0.655)
  Cluster 152: 28 statements (persistence: 0.818)
  Cluster 264: 28 statements (persistence: 0.571)
  Cluster 13: 27 statements (persistence: 0.517)
  Cluster 35: 27 statements (persistence: 0.558)
  Cluster 57: 27 statements (persistence: 0.538)
  Cluster 89: 27 statements (persistence: 0.709)
  Cluster 141: 27 statements (persistence: 0.698)
  Cluster 145: 27 statements (persistence: 1.000)
  Cluster 241: 27 statements (persistence: 0.910)
  Cluster 63: 26 statements (persistence: 0.624)
  Cluster 110: 26 statements (persistence: 0.648)
  Cluster 177: 26 statements (persistence: 0.871)
  Cluster 182: 26 statements (persistence: 0.715)
  Cluster 230: 26 statements (persistence: 0.815)
  Cluster 252: 26 statements (persistence: 0.708)
  Cluster 26: 25 statements (persistence: 0.555)
  Cluster 196: 25 statements (persistence: 0.602)
  Cluster 242: 25 statements (persistence: 0.763)
  Cluster 15: 24 statements (persistence: 0.801)
