Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension,Dataset_Distribution
Combined,12093,399,6784,56.0985694203258,13.30576441102757,0.38540819575523727,16,"{'PersonaChat': 244, 'SyntheticPersonaChat': 185, 'MSC': 262, 'PEC': 6017, 'FoCus': 243, 'MPChat': 773, 'PER-CHAT': 4369}"
