Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension,Dataset_Distribution
Combined,46737,144,25896,55.40792091918608,144.72916666666666,0.5310002484890961,48,"{'PersonaChat': 786, 'SyntheticPersonaChat': 359, 'MSC': 893, 'PEC': 23698, 'FoCus': 702, 'MPChat': 2684, 'PER-CHAT': 17615}"
