Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,0,981,100.0,0.0,-1.0,32
SyntheticPersonaChat,1045,0,1045,100.0,0.0,-1.0,32
MSC,1898,0,1898,100.0,0.0,-1.0,32
PEC,33064,2,31848,96.32228405516574,608.0,0.09657877284895336,32
FoCus,1270,0,1270,100.0,0.0,-1.0,32
MPChat,4177,0,4177,100.0,0.0,-1.0,32
PER-CHAT,26941,3,25427,94.38031253479826,504.6666666666667,0.23375411356513046,32
