HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 33064
Vectorization method: tfidf
Number of clusters: 214
Number of noise points: 20712 (62.6%)
Analysis type: clusters
Timestamp: 2025-05-27 16:30:42

Dataset Distribution:
  PEC: 33064 statements

============================================================

Cluster Information:
  Cluster 212: 1731 statements (persistence: 0.371)
  Cluster 145: 237 statements (persistence: 0.714)
  Cluster 133: 232 statements (persistence: 0.338)
  Cluster 115: 222 statements (persistence: 0.284)
  Cluster 110: 212 statements (persistence: 1.000)
  Cluster 139: 205 statements (persistence: 0.478)
  Cluster 156: 192 statements (persistence: 0.601)
  Cluster 165: 178 statements (persistence: 0.554)
  Cluster 158: 169 statements (persistence: 0.632)
  Cluster 102: 167 statements (persistence: 0.507)
  Cluster 38: 135 statements (persistence: 0.325)
  Cluster 128: 135 statements (persistence: 0.519)
  Cluster 141: 134 statements (persistence: 0.751)
  Cluster 75: 133 statements (persistence: 0.661)
  Cluster 111: 133 statements (persistence: 1.000)
  Cluster 25: 132 statements (persistence: 0.235)
  Cluster 154: 131 statements (persistence: 0.367)
  Cluster 137: 130 statements (persistence: 0.649)
  Cluster 37: 126 statements (persistence: 0.451)
  Cluster 125: 115 statements (persistence: 0.466)
  Cluster 94: 111 statements (persistence: 0.459)
  Cluster 118: 111 statements (persistence: 0.575)
  Cluster 36: 104 statements (persistence: 0.359)
  Cluster 152: 104 statements (persistence: 0.432)
  Cluster 147: 103 statements (persistence: 0.634)
  Cluster 116: 98 statements (persistence: 0.445)
  Cluster 100: 96 statements (persistence: 0.462)
  Cluster 99: 95 statements (persistence: 0.505)
  Cluster 126: 94 statements (persistence: 0.666)
  Cluster 170: 93 statements (persistence: 0.445)
  Cluster 191: 86 statements (persistence: 0.580)
  Cluster 90: 82 statements (persistence: 0.524)
  Cluster 114: 82 statements (persistence: 0.499)
  Cluster 148: 82 statements (persistence: 0.845)
  Cluster 164: 78 statements (persistence: 0.709)
  Cluster 131: 74 statements (persistence: 0.510)
  Cluster 19: 73 statements (persistence: 0.431)
  Cluster 187: 71 statements (persistence: 0.739)
  Cluster 23: 70 statements (persistence: 0.612)
  Cluster 69: 70 statements (persistence: 1.000)
  Cluster 174: 70 statements (persistence: 0.552)
  Cluster 194: 69 statements (persistence: 0.612)
  Cluster 35: 67 statements (persistence: 0.555)
  Cluster 85: 67 statements (persistence: 0.577)
  Cluster 120: 67 statements (persistence: 1.000)
  Cluster 129: 65 statements (persistence: 0.557)
  Cluster 109: 64 statements (persistence: 0.528)
  Cluster 30: 63 statements (persistence: 0.493)
  Cluster 93: 63 statements (persistence: 0.719)
  Cluster 117: 63 statements (persistence: 0.752)
  Cluster 160: 63 statements (persistence: 0.684)
  Cluster 103: 62 statements (persistence: 1.000)
  Cluster 190: 62 statements (persistence: 0.538)
  Cluster 42: 61 statements (persistence: 0.495)
  Cluster 9: 60 statements (persistence: 0.462)
  Cluster 184: 60 statements (persistence: 0.709)
  Cluster 8: 58 statements (persistence: 0.597)
  Cluster 63: 58 statements (persistence: 1.000)
  Cluster 106: 58 statements (persistence: 0.579)
  Cluster 132: 58 statements (persistence: 0.614)
  Cluster 150: 58 statements (persistence: 0.766)
  Cluster 17: 57 statements (persistence: 0.443)
  Cluster 123: 57 statements (persistence: 0.689)
  Cluster 155: 57 statements (persistence: 0.715)
  Cluster 169: 57 statements (persistence: 0.621)
  Cluster 74: 56 statements (persistence: 0.846)
  Cluster 181: 56 statements (persistence: 0.665)
  Cluster 105: 54 statements (persistence: 0.755)
  Cluster 200: 54 statements (persistence: 0.687)
  Cluster 54: 52 statements (persistence: 0.563)
  Cluster 97: 51 statements (persistence: 0.703)
  Cluster 108: 51 statements (persistence: 0.868)
  Cluster 193: 51 statements (persistence: 0.616)
  Cluster 163: 50 statements (persistence: 0.762)
  Cluster 80: 48 statements (persistence: 0.631)
  Cluster 130: 48 statements (persistence: 0.755)
  Cluster 84: 47 statements (persistence: 0.853)
  Cluster 136: 46 statements (persistence: 0.769)
  Cluster 144: 45 statements (persistence: 0.666)
  Cluster 161: 45 statements (persistence: 0.877)
  Cluster 210: 45 statements (persistence: 0.689)
  Cluster 15: 44 statements (persistence: 0.530)
  Cluster 29: 44 statements (persistence: 0.583)
  Cluster 31: 44 statements (persistence: 0.564)
  Cluster 52: 44 statements (persistence: 0.586)
  Cluster 55: 44 statements (persistence: 0.684)
  Cluster 79: 44 statements (persistence: 0.731)
  Cluster 209: 44 statements (persistence: 0.833)
  Cluster 7: 43 statements (persistence: 0.619)
  Cluster 2: 42 statements (persistence: 0.548)
  Cluster 87: 42 statements (persistence: 0.777)
  Cluster 88: 39 statements (persistence: 0.974)
  Cluster 96: 39 statements (persistence: 0.815)
  Cluster 113: 39 statements (persistence: 0.850)
  Cluster 175: 39 statements (persistence: 0.655)
  Cluster 67: 38 statements (persistence: 0.974)
  Cluster 119: 38 statements (persistence: 0.909)
  Cluster 121: 38 statements (persistence: 1.000)
  Cluster 124: 38 statements (persistence: 0.893)
  Cluster 188: 38 statements (persistence: 0.784)
  Cluster 6: 37 statements (persistence: 0.773)
  Cluster 40: 36 statements (persistence: 0.615)
  Cluster 47: 36 statements (persistence: 0.706)
  Cluster 72: 36 statements (persistence: 0.750)
  Cluster 168: 36 statements (persistence: 0.869)
  Cluster 183: 36 statements (persistence: 0.960)
  Cluster 107: 35 statements (persistence: 0.838)
  Cluster 176: 35 statements (persistence: 0.842)
  Cluster 177: 35 statements (persistence: 0.899)
  Cluster 11: 34 statements (persistence: 0.753)
  Cluster 43: 34 statements (persistence: 0.726)
  Cluster 58: 34 statements (persistence: 0.713)
  Cluster 81: 33 statements (persistence: 0.791)
  Cluster 142: 33 statements (persistence: 1.000)
  Cluster 39: 32 statements (persistence: 0.582)
  Cluster 91: 32 statements (persistence: 1.000)
