HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 33064
Vectorization method: tfidf
Number of clusters: 82
Number of noise points: 15222 (46.0%)
Analysis type: clusters
Timestamp: 2025-05-27 15:13:45

Dataset Distribution:
  PEC: 33064 statements

============================================================

Cluster Information:
  Cluster 80: 5618 statements (persistence: 0.114)
  Cluster 29: 1213 statements (persistence: 0.314)
  Cluster 15: 614 statements (persistence: 0.212)
  Cluster 6: 492 statements (persistence: 0.313)
  Cluster 36: 458 statements (persistence: 0.279)
  Cluster 55: 441 statements (persistence: 0.448)
  Cluster 23: 381 statements (persistence: 0.713)
  Cluster 50: 381 statements (persistence: 0.786)
  Cluster 38: 369 statements (persistence: 0.412)
  Cluster 0: 344 statements (persistence: 0.274)
  Cluster 30: 331 statements (persistence: 0.345)
  Cluster 27: 285 statements (persistence: 0.477)
  Cluster 26: 278 statements (persistence: 0.428)
  Cluster 70: 246 statements (persistence: 0.356)
  Cluster 68: 245 statements (persistence: 0.543)
  Cluster 43: 243 statements (persistence: 0.484)
  Cluster 63: 239 statements (persistence: 0.523)
  Cluster 64: 223 statements (persistence: 0.516)
  Cluster 53: 222 statements (persistence: 0.556)
  Cluster 37: 213 statements (persistence: 0.995)
  Cluster 40: 206 statements (persistence: 0.538)
  Cluster 61: 185 statements (persistence: 0.567)
  Cluster 71: 175 statements (persistence: 0.608)
  Cluster 45: 166 statements (persistence: 0.583)
  Cluster 56: 162 statements (persistence: 0.721)
  Cluster 52: 157 statements (persistence: 0.718)
  Cluster 59: 156 statements (persistence: 0.680)
  Cluster 7: 133 statements (persistence: 0.518)
  Cluster 46: 133 statements (persistence: 1.000)
  Cluster 41: 128 statements (persistence: 0.749)
  Cluster 16: 126 statements (persistence: 0.490)
  Cluster 19: 126 statements (persistence: 0.646)
  Cluster 75: 123 statements (persistence: 0.775)
  Cluster 74: 122 statements (persistence: 0.778)
  Cluster 76: 122 statements (persistence: 0.737)
  Cluster 48: 108 statements (persistence: 0.762)
  Cluster 54: 100 statements (persistence: 0.843)
  Cluster 17: 95 statements (persistence: 0.677)
  Cluster 79: 93 statements (persistence: 0.791)
  Cluster 60: 87 statements (persistence: 0.870)
  Cluster 49: 78 statements (persistence: 0.917)
  Cluster 11: 73 statements (persistence: 0.751)
  Cluster 72: 71 statements (persistence: 0.908)
  Cluster 77: 71 statements (persistence: 0.930)
  Cluster 5: 70 statements (persistence: 0.761)
  Cluster 24: 70 statements (persistence: 1.000)
  Cluster 20: 67 statements (persistence: 0.834)
  Cluster 47: 67 statements (persistence: 1.000)
  Cluster 4: 65 statements (persistence: 0.737)
  Cluster 33: 65 statements (persistence: 0.887)
  Cluster 66: 65 statements (persistence: 0.892)
  Cluster 13: 63 statements (persistence: 0.746)
  Cluster 44: 63 statements (persistence: 0.882)
  Cluster 42: 62 statements (persistence: 1.000)
  Cluster 22: 61 statements (persistence: 0.789)
  Cluster 21: 60 statements (persistence: 0.838)
  Cluster 31: 59 statements (persistence: 0.983)
  Cluster 9: 58 statements (persistence: 0.851)
  Cluster 10: 57 statements (persistence: 0.757)
  Cluster 35: 56 statements (persistence: 0.940)
  Cluster 62: 56 statements (persistence: 0.954)
  Cluster 67: 56 statements (persistence: 0.969)
  Cluster 65: 54 statements (persistence: 0.978)
  Cluster 1: 53 statements (persistence: 0.779)
  Cluster 18: 53 statements (persistence: 0.845)
  Cluster 58: 50 statements (persistence: 0.983)
  Cluster 69: 49 statements (persistence: 0.987)
  Cluster 73: 48 statements (persistence: 0.979)
  Cluster 57: 46 statements (persistence: 0.989)
  Cluster 2: 44 statements (persistence: 0.936)
  Cluster 12: 44 statements (persistence: 0.911)
  Cluster 14: 44 statements (persistence: 0.897)
  Cluster 25: 44 statements (persistence: 0.916)
  Cluster 81: 44 statements (persistence: 0.975)
  Cluster 8: 43 statements (persistence: 0.953)
  Cluster 3: 42 statements (persistence: 0.965)
  Cluster 34: 42 statements (persistence: 0.999)
  Cluster 39: 39 statements (persistence: 0.974)
  Cluster 78: 39 statements (persistence: 0.998)
  Cluster 51: 38 statements (persistence: 1.000)
  Cluster 28: 37 statements (persistence: 1.000)
  Cluster 32: 37 statements (persistence: 1.000)
