Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,4,812,82.77268093781855,42.25,0.20263717,32
SyntheticPersonaChat,1045,3,851,81.43540669856459,64.66666666666667,0.15139763,32
MSC,1898,4,1701,89.62065331928346,49.25,0.26237583,32
PEC,33064,2,30890,93.4248729736269,1087.0,0.10427745,32
FoCus,1270,2,1055,83.07086614173228,107.5,0.17034891,32
MPChat,4177,5,3750,89.77735216662677,85.4,0.22146527,32
PER-CHAT,26941,8,23922,88.79403140195241,377.375,0.265325,32
