Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,6,501,63.74045801526718,47.5,0.6159537153384176,16
SyntheticPersonaChat,864,6,529,61.22685185185185,55.833333333333336,0.654295903827203,16
MSC,1455,11,843,57.938144329896915,55.63636363636363,0.4265066053523624,16
PEC,24320,90,11616,47.76315789473684,141.15555555555557,0.5376571618375239,16
FoCus,950,10,472,49.684210526315795,47.8,0.6697385702642131,16
MPChat,3015,19,1306,43.3167495854063,89.94736842105263,0.5803785679330398,16
PER-CHAT,19148,44,11373,59.39523710048047,176.70454545454547,0.5377856497065677,16
