Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,981,0,981,100.0,0.0,-1.0,32
SyntheticPersonaChat,1045,0,1045,100.0,0.0,-1.0,32
MSC,1898,2,1523,80.24236037934668,187.5,0.17112381756305695,32
PEC,33064,2,31147,94.2021533994677,958.5,0.11501995474100113,32
FoCus,1270,2,1102,86.77165354330708,84.0,0.19657312333583832,32
MPChat,4177,4,3750,89.77735216662677,106.75,0.21496109664440155,32
PER-CHAT,26941,6,24141,89.60691882261239,466.6666666666667,0.2959849238395691,32
