Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,15,315,40.0763358778626,31.4,0.43202964805388694,16
SyntheticPersonaChat,864,13,434,50.231481481481474,33.07692307692308,0.6445950899309184,16
MSC,1455,19,780,53.608247422680414,35.526315789473685,0.5085417146978234,16
PEC,24320,163,13773,56.63240131578947,64.70552147239263,0.492977216370355,16
FoCus,950,20,310,32.631578947368425,32.0,0.6560796877016728,16
MPChat,3015,29,1129,37.44610281923715,65.03448275862068,0.43870283442293506,16
PER-CHAT,19148,96,9796,51.15939001462294,97.41666666666667,0.4461232690388639,16
