Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,9,516,65.64885496183206,30.0,0.08732347369094572,32
SyntheticPersonaChat,864,2,457,52.893518518518526,203.5,0.09972187384336573,32
MSC,1455,10,1023,70.30927835051546,43.2,-0.016007476873836527,32
PEC,24320,41,18727,77.00246710526316,136.41463414634146,0.23022964634977927,32
FoCus,950,8,586,61.68421052631579,45.5,0.07553079261420743,32
MPChat,3015,22,2353,78.04311774461029,30.09090909090909,0.18224479778578564,32
PER-CHAT,19148,34,16613,86.76101942761646,74.55882352941177,0.25256724876383685,32
