Dataset,Total_Statements,Number_of_Clusters,Noise_Points,Noise_Percentage,Avg_Cluster_Size,Silhouette_Score,Vector_Dimension
PersonaChat,786,0,786,100.0,0.0,-1.0,48
SyntheticPersonaChat,864,2,778,90.04629629629629,43.0,0.1317927384327109,48
MSC,1455,2,1220,83.8487972508591,117.5,0.0546833245562003,48
PEC,24320,49,18911,77.75904605263158,110.38775510204081,0.31503010654025887,48
FoCus,950,2,887,93.36842105263158,31.5,0.26573360497886533,48
MPChat,3015,4,2700,89.55223880597015,78.75,0.10524464030357254,48
PER-CHAT,19148,26,17277,90.22874451639858,71.96153846153847,0.20309130070307255,48
