HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 15829
Vectorization method: tfidf
Number of clusters: 141
Number of noise points: 6848 (43.3%)
Analysis type: clusters
Timestamp: 2025-05-27 15:25:38

Dataset Distribution:
  PEC: 15829 statements

============================================================

Cluster Information:
  Cluster 139: 1638 statements (persistence: 0.191)
  Cluster 97: 397 statements (persistence: 0.318)
  Cluster 85: 205 statements (persistence: 0.078)
  Cluster 67: 198 statements (persistence: 0.298)
  Cluster 17: 167 statements (persistence: 0.181)
  Cluster 38: 164 statements (persistence: 0.307)
  Cluster 23: 134 statements (persistence: 0.261)
  Cluster 70: 121 statements (persistence: 0.344)
  Cluster 63: 120 statements (persistence: 0.333)
  Cluster 15: 117 statements (persistence: 0.266)
  Cluster 19: 117 statements (persistence: 0.270)
  Cluster 66: 115 statements (persistence: 0.991)
  Cluster 34: 110 statements (persistence: 0.274)
  Cluster 56: 109 statements (persistence: 0.358)
  Cluster 9: 108 statements (persistence: 0.398)
  Cluster 24: 108 statements (persistence: 0.342)
  Cluster 7: 106 statements (persistence: 0.369)
  Cluster 40: 101 statements (persistence: 0.349)
  Cluster 14: 98 statements (persistence: 0.350)
  Cluster 30: 96 statements (persistence: 0.369)
  Cluster 32: 95 statements (persistence: 0.394)
  Cluster 101: 95 statements (persistence: 0.402)
  Cluster 132: 95 statements (persistence: 0.552)
  Cluster 3: 93 statements (persistence: 0.358)
  Cluster 57: 93 statements (persistence: 0.428)
  Cluster 58: 88 statements (persistence: 0.412)
  Cluster 116: 87 statements (persistence: 0.466)
  Cluster 0: 86 statements (persistence: 0.276)
  Cluster 42: 86 statements (persistence: 0.343)
  Cluster 25: 85 statements (persistence: 0.453)
  Cluster 33: 84 statements (persistence: 0.381)
  Cluster 115: 83 statements (persistence: 0.429)
  Cluster 102: 81 statements (persistence: 0.500)
  Cluster 111: 81 statements (persistence: 0.332)
  Cluster 45: 78 statements (persistence: 0.476)
  Cluster 37: 75 statements (persistence: 0.461)
  Cluster 51: 66 statements (persistence: 0.467)
  Cluster 96: 61 statements (persistence: 0.543)
  Cluster 131: 61 statements (persistence: 1.000)
  Cluster 65: 60 statements (persistence: 0.609)
  Cluster 49: 57 statements (persistence: 0.525)
  Cluster 128: 57 statements (persistence: 0.556)
  Cluster 27: 56 statements (persistence: 0.431)
  Cluster 52: 55 statements (persistence: 0.577)
  Cluster 26: 53 statements (persistence: 0.488)
  Cluster 12: 52 statements (persistence: 0.600)
  Cluster 83: 51 statements (persistence: 0.588)
  Cluster 82: 50 statements (persistence: 0.532)
  Cluster 21: 49 statements (persistence: 0.565)
  Cluster 80: 48 statements (persistence: 0.587)
  Cluster 84: 47 statements (persistence: 0.484)
  Cluster 98: 46 statements (persistence: 0.582)
  Cluster 107: 46 statements (persistence: 0.561)
  Cluster 119: 46 statements (persistence: 0.712)
  Cluster 53: 45 statements (persistence: 0.655)
  Cluster 113: 45 statements (persistence: 0.664)
  Cluster 13: 44 statements (persistence: 0.581)
  Cluster 43: 43 statements (persistence: 0.700)
  Cluster 39: 42 statements (persistence: 0.588)
  Cluster 59: 41 statements (persistence: 0.588)
  Cluster 130: 40 statements (persistence: 0.735)
  Cluster 94: 39 statements (persistence: 0.776)
  Cluster 60: 38 statements (persistence: 0.614)
  Cluster 126: 38 statements (persistence: 0.842)
  Cluster 129: 38 statements (persistence: 0.785)
  Cluster 11: 37 statements (persistence: 0.658)
  Cluster 89: 37 statements (persistence: 0.729)
  Cluster 108: 37 statements (persistence: 0.767)
  Cluster 109: 37 statements (persistence: 0.454)
  Cluster 74: 36 statements (persistence: 0.773)
  Cluster 91: 36 statements (persistence: 0.594)
  Cluster 54: 34 statements (persistence: 0.720)
  Cluster 92: 34 statements (persistence: 0.706)
  Cluster 105: 34 statements (persistence: 0.846)
  Cluster 46: 33 statements (persistence: 1.000)
  Cluster 110: 33 statements (persistence: 0.732)
  Cluster 118: 33 statements (persistence: 0.774)
  Cluster 31: 31 statements (persistence: 0.680)
  Cluster 36: 31 statements (persistence: 0.660)
  Cluster 103: 30 statements (persistence: 0.771)
  Cluster 120: 30 statements (persistence: 0.804)
  Cluster 127: 30 statements (persistence: 0.882)
  Cluster 28: 29 statements (persistence: 0.880)
  Cluster 72: 29 statements (persistence: 0.825)
  Cluster 125: 29 statements (persistence: 0.931)
  Cluster 64: 28 statements (persistence: 0.926)
  Cluster 95: 28 statements (persistence: 0.752)
  Cluster 114: 28 statements (persistence: 1.000)
  Cluster 81: 27 statements (persistence: 0.723)
  Cluster 121: 27 statements (persistence: 0.963)
  Cluster 135: 27 statements (persistence: 0.949)
  Cluster 4: 26 statements (persistence: 0.659)
  Cluster 77: 26 statements (persistence: 0.743)
  Cluster 122: 26 statements (persistence: 0.836)
  Cluster 134: 26 statements (persistence: 0.871)
  Cluster 20: 25 statements (persistence: 0.745)
  Cluster 62: 25 statements (persistence: 0.686)
  Cluster 73: 25 statements (persistence: 0.822)
  Cluster 29: 24 statements (persistence: 0.917)
  Cluster 76: 24 statements (persistence: 0.824)
  Cluster 104: 24 statements (persistence: 0.897)
  Cluster 124: 24 statements (persistence: 0.955)
  Cluster 136: 24 statements (persistence: 0.972)
  Cluster 69: 23 statements (persistence: 0.797)
  Cluster 87: 23 statements (persistence: 0.718)
  Cluster 90: 23 statements (persistence: 0.789)
  Cluster 106: 23 statements (persistence: 0.895)
  Cluster 47: 22 statements (persistence: 0.847)
  Cluster 88: 22 statements (persistence: 0.780)
  Cluster 112: 22 statements (persistence: 0.955)
  Cluster 55: 21 statements (persistence: 0.836)
  Cluster 68: 21 statements (persistence: 0.847)
  Cluster 123: 21 statements (persistence: 0.940)
  Cluster 137: 21 statements (persistence: 0.939)
  Cluster 2: 20 statements (persistence: 0.953)
  Cluster 22: 20 statements (persistence: 0.841)
  Cluster 35: 20 statements (persistence: 0.902)
  Cluster 48: 20 statements (persistence: 0.875)
  Cluster 61: 20 statements (persistence: 0.872)
  Cluster 99: 20 statements (persistence: 0.918)
  Cluster 117: 20 statements (persistence: 1.000)
  Cluster 138: 20 statements (persistence: 0.943)
  Cluster 1: 19 statements (persistence: 1.000)
  Cluster 6: 19 statements (persistence: 0.989)
  Cluster 71: 19 statements (persistence: 0.895)
  Cluster 93: 19 statements (persistence: 0.906)
  Cluster 133: 19 statements (persistence: 0.992)
  Cluster 5: 18 statements (persistence: 1.000)
  Cluster 8: 18 statements (persistence: 0.868)
